OG_ID	Preferred_name	selection
OG0006387	GOLGA2	relaxed
OG0006389	SREK1	relaxed
OG0006392	MAPKAP1	relaxed
OG0006396	FOXR1	relaxed
OG0006402	HEY1	relaxed
OG0006408	TRPS1	relaxed
OG0006412	MRPL1	relaxed
OG0006420	PCNP	relaxed
OG0006432	NES	relaxed
OG0006437	NDUFV2	relaxed
OG0006439	YEATS2	relaxed
OG0006440	NCAPD2	relaxed
OG0006442	MRPS22	relaxed
OG0006444	MFSD1	relaxed
OG0006445	ZNF407	relaxed
OG0006454	ELMOD1	relaxed
OG0006465	PLEKHG1	relaxed
OG0006472	ESPL1	relaxed
OG0006473	RALGAPB	relaxed
OG0006476	NME7	relaxed
OG0006481	RAB21	relaxed
OG0006484	CPM	relaxed
OG0006486	KDM5A	relaxed
OG0006489	TMTC1	relaxed
OG0006501	ANKS1B	relaxed
OG0006503	TUBGCP6	relaxed
OG0006505	TICRR	relaxed
OG0006510	SLC46A2	relaxed
OG0006512	USPL1	relaxed
OG0006515	DENR	relaxed
OG0006529	-	relaxed
OG0006533	ASPM	relaxed
OG0006543	KIF26B	relaxed
OG0006545	TECPR2	relaxed
OG0006553	GHITM	relaxed
OG0006556	VTI1A	relaxed
OG0006558	PHF5A	relaxed
OG0006559	RSL1D1	relaxed
OG0006563	OGT	relaxed
OG0006565	PSMD2	relaxed
OG0006571	TSKU	relaxed
OG0006573	FKBP7	relaxed
OG0006577	PGAP1	relaxed
OG0006582	RIF1	relaxed
OG0006583	GPR39	relaxed
OG0006598	ENKUR	relaxed
OG0006599	IFT140	relaxed
OG0006603	DECR1	relaxed
OG0006606	TRDMT1	relaxed
OG0006607	SCNM1	relaxed
OG0006608	RRNAD1	relaxed
OG0006613	SHE	relaxed
OG0006614	UBE3C	relaxed
OG0006615	NOM1	relaxed
OG0006619	POP7	relaxed
OG0006621	CMPK1	relaxed
OG0006622	RBM33	relaxed
OG0006627	ZFYVE21	relaxed
OG0006628	MCPH1	relaxed
OG0006629	GPATCH11	relaxed
OG0006636	KNDC1	relaxed
OG0006639	BBOX1	relaxed
OG0006642	GTSE1	relaxed
OG0006643	BEND4	relaxed
OG0006644	ARAP3	relaxed
OG0006654	NUP93	relaxed
OG0006663	MIA3	relaxed
OG0006684	SLC25A26	relaxed
OG0006685	THOC7	relaxed
OG0006689	FAM212B	relaxed
OG0006690	DRAXIN	relaxed
OG0006693	MET	relaxed
OG0006694	TMTC3	relaxed
OG0006743	METTL11B	relaxed
OG0006744	ELP3	relaxed
OG0006747	PLG	relaxed
OG0006752	CCDC86	relaxed
OG0006753	ACER2	relaxed
OG0006759	FBXO10	relaxed
OG0006761	TMA16	relaxed
OG0006762	WDR19	relaxed
OG0006773	GCN1L1	relaxed
OG0006775	CDO1	relaxed
OG0006779	KLHL12	relaxed
OG0006780	DIMT1	relaxed
OG0006781	CDK20	relaxed
OG0006783	H1FOO	relaxed
OG0006785	DNAJC25	relaxed
OG0006791	C2CD2L	relaxed
OG0006794	FER	relaxed
OG0006801	NCCRP1	relaxed
OG0006815	ZCCHC17	relaxed
OG0006816	GATAD1	relaxed
OG0006819	BRI3BP	relaxed
OG0006821	ABCA2	relaxed
OG0006823	NPR3	relaxed
OG0006824	PDZD2	relaxed
OG0006827	HECTD4	relaxed
OG0006828	C9orf41	relaxed
OG0006833	WDR31	relaxed
OG0006834	GOLGA3	relaxed
OG0006836	RBM46	relaxed
OG0006838	TLR2	relaxed
OG0006840	NFKBIZ	relaxed
OG0006841	SETD4	relaxed
OG0006846	BORA	relaxed
OG0006853	POLA1	relaxed
OG0006854	KIAA1524	relaxed
OG0006856	DLEC1	relaxed
OG0006863	RGL2	relaxed
OG0006864	KDF1	relaxed
OG0006871	PASK	relaxed
OG0006872	IFT57	relaxed
OG0006879	AKNA	relaxed
OG0006882	ADD1	relaxed
OG0006885	APBB3	relaxed
OG0006887	WBSCR27	relaxed
OG0006890	DLAT	relaxed
OG0006898	WIPF3	relaxed
OG0006899	GGT7	relaxed
OG0006905	POFUT1	relaxed
OG0006908	IKBKG	relaxed
OG0006913	MAP7	relaxed
OG0006920	SSB	relaxed
OG0006922	IL12RB2	relaxed
OG0006924	GLI1	relaxed
OG0006929	PARS2	relaxed
OG0006937	CCT2	relaxed
OG0006939	NET1	relaxed
OG0006941	DMTF1	relaxed
OG0006942	CDC123	relaxed
OG0006944	PARPBP	relaxed
OG0006948	STX16	relaxed
OG0006959	RBX1	relaxed
OG0006964	EHF	relaxed
OG0006968	DBNDD1	relaxed
OG0006969	INCENP	relaxed
OG0006973	DNAJC8	relaxed
OG0006979	ENOPH1	relaxed
OG0006983	LTN1	relaxed
OG0006987	PTRH2	relaxed
OG0006989	MPHOSPH9	relaxed
OG0006996	APC	relaxed
OG0006997	ASH2L	relaxed
OG0006999	ATF6	relaxed
OG0007001	PDIA6	relaxed
OG0007002	NFKBIE	relaxed
OG0007009	OGFOD1	relaxed
OG0007015	S1PR1	relaxed
OG0007020	ECT2	relaxed
OG0007025	TMEM259	relaxed
OG0007035	TFB2M	relaxed
OG0007037	FANCM	relaxed
OG0007042	SRP14	relaxed
OG0007047	ATG2B	relaxed
OG0007051	TONSL	relaxed
OG0007052	DACT1	relaxed
OG0007058	ARMC4	relaxed
OG0007062	ANAPC16	relaxed
OG0007063	BMS1	relaxed
OG0007068	SPDL1	relaxed
OG0007069	FRMPD3	relaxed
OG0007071	JPH3	relaxed
OG0007076	BRIP1	relaxed
OG0007081	TEKT1	relaxed
OG0007082	NDC1	relaxed
OG0007088	ESD	relaxed
OG0007091	GTDC1	relaxed
OG0007097	SPC25	relaxed
OG0007099	TTF2	relaxed
OG0007106	PDCD6	relaxed
OG0007107	KIAA0556	relaxed
OG0007109	ALDH5A1	relaxed
OG0007116	ENTPD3	relaxed
OG0007119	MRPL13	relaxed
OG0007130	C1orf123	relaxed
OG0007131	RIPK2	relaxed
OG0007137	TMEM39B	relaxed
OG0007138	TRIP11	relaxed
OG0007139	RAB11FIP2	relaxed
OG0007146	LYST	relaxed
OG0007154	FANCL	relaxed
OG0007157	SUPV3L1	relaxed
OG0007160	LSM6	relaxed
OG0007161	FAM193A	relaxed
OG0007162	ELMOD2	relaxed
OG0007175	ADAMTSL5	relaxed
OG0007177	MPHOSPH10	relaxed
OG0007182	SH3TC2	relaxed
OG0007189	TTC38	relaxed
OG0007192	QSER1	relaxed
OG0007196	COG8	relaxed
OG0007201	TTC13	relaxed
OG0007202	CASP8AP2	relaxed
OG0007204	NCOA1	relaxed
OG0007206	SCPEP1	relaxed
OG0007209	DDX41	relaxed
OG0007211	CLEC16A	relaxed
OG0007220	RNF25	relaxed
OG0007221	ZRANB3	relaxed
OG0007227	HP1BP3	relaxed
OG0007229	RPN2	relaxed
OG0007230	RNF123	relaxed
OG0007232	TIMELESS	relaxed
OG0007235	SSH3	relaxed
OG0007237	BBS7	relaxed
OG0007248	HMCES	relaxed
OG0007256	PDX1	relaxed
OG0007258	RNF26	relaxed
OG0007260	UGT8	relaxed
OG0007285	FBXO4	relaxed
OG0007286	HPS4	relaxed
OG0007295	CLCN6	relaxed
OG0007296	OGG1	relaxed
OG0007300	TRMT6	relaxed
OG0007302	UBXN2A	relaxed
OG0007314	PPP4R4	relaxed
OG0007318	VIT	relaxed
OG0007319	C10orf12	relaxed
OG0007320	ERLEC1	relaxed
OG0007324	FGF7	relaxed
OG0007330	RABL2B	relaxed
OG0007333	BLM	relaxed
OG0007334	PRDM10	relaxed
OG0007341	CPT2	relaxed
OG0007358	DDRGK1	relaxed
OG0007362	ZMYND19	relaxed
OG0007367	ZBTB44	relaxed
OG0007370	ANKRA2	relaxed
OG0007382	PRCC	relaxed
OG0007385	OXSM	relaxed
OG0007390	PEX1	relaxed
OG0007400	PSMB2	relaxed
OG0007413	SECISBP2	relaxed
OG0007420	WSCD2	relaxed
OG0007421	TMEM2	relaxed
OG0007422	OGFOD2	relaxed
OG0007426	OSTF1	relaxed
OG0007429	BCL9	relaxed
OG0007432	COMMD1	relaxed
OG0007434	TEKT4	relaxed
OG0007435	ZFYVE27	relaxed
OG0007439	PTCHD1	relaxed
OG0007441	HGD	relaxed
OG0007444	MTFR1	relaxed
OG0007451	RTTN	relaxed
OG0007456	NIPAL2	relaxed
OG0007457	KIAA1429	relaxed
OG0007461	ALKBH8	relaxed
OG0007462	TBX20	relaxed
OG0007475	BBS9	relaxed
OG0007480	DOPEY1	relaxed
OG0007485	DYM	relaxed
OG0007487	ARPC3	relaxed
OG0007493	BBS1	relaxed
OG0007494	LCP2	relaxed
OG0007497	NFRKB	relaxed
OG0007498	ZW10	relaxed
OG0007499	CHEK1	relaxed
OG0007501	SKP2	relaxed
OG0007506	HIVEP1	relaxed
OG0007507	NPRL3	relaxed
OG0007512	SPATA2	relaxed
OG0007513	C20orf24	relaxed
OG0007517	SLC26A10	relaxed
OG0007524	ICMT	relaxed
OG0007528	MRGBP	relaxed
OG0007529	SNX21	relaxed
OG0007531	CORIN	relaxed
OG0007537	NIT2	relaxed
OG0007540	TRNT1	relaxed
OG0007549	PARP3	relaxed
OG0007552	ZBTB11	relaxed
OG0007553	DNAJC6	relaxed
OG0007555	ALG6	relaxed
OG0007560	RSPH9	relaxed
OG0007568	HAL	relaxed
OG0007569	DCLRE1C	relaxed
OG0007572	GOLGB1	relaxed
OG0007577	NOL11	relaxed
OG0007581	COQ7	relaxed
OG0007582	DFNB59	relaxed
OG0007586	WDR16	relaxed
OG0007587	USP40	relaxed
OG0007590	LRRC71	relaxed
OG0007591	SMAP2	relaxed
OG0007597	AMDHD2	relaxed
OG0007602	GNPTAB	relaxed
OG0007604	TRAPPC11	relaxed
OG0007607	MRPL23	relaxed
OG0007609	RCCD1	relaxed
OG0007611	ICE2	relaxed
OG0007613	ANKRD27	relaxed
OG0007614	RSL24D1	relaxed
OG0007619	VPS52	relaxed
OG0007623	TERT	relaxed
OG0007628	DCP2	relaxed
OG0007634	SEZ6L	relaxed
OG0007639	GMDS	relaxed
OG0007647	FNDC1	relaxed
OG0007651	PIGO	relaxed
OG0007658	KARS	relaxed
OG0007660	DHCR7	relaxed
OG0007665	ARMC9	relaxed
OG0007670	SERPINC1	relaxed
OG0007678	R3HDM4	relaxed
OG0007682	NA	relaxed
OG0007685	UQCC1	relaxed
OG0007689	KDM1A	relaxed
OG0007691	KIAA0391	relaxed
OG0007701	PLK4	relaxed
OG0007702	CFAP99	relaxed
OG0007704	TMEM206	relaxed
OG0007708	C15orf41	relaxed
OG0007712	MOCS1	relaxed
OG0007716	CLN8	relaxed
OG0007718	MRPS5	relaxed
OG0007730	GPAM	relaxed
OG0007731	NHLRC2	relaxed
OG0007736	PNPO	relaxed
OG0007738	CHMP2A	relaxed
OG0007742	NRBF2	relaxed
OG0007745	LMF1	relaxed
OG0007746	HEATR1	relaxed
OG0007750	KLHDC4	relaxed
OG0007753	CHRD	relaxed
OG0007754	GAP43	relaxed
OG0007756	CWF19L2	relaxed
OG0007759	PNKP	relaxed
OG0007762	C2CD3	relaxed
OG0007769	BLMH	relaxed
OG0007770	MKKS	relaxed
OG0007771	NEK3	relaxed
OG0007776	PSENEN	relaxed
OG0007778	EHHADH	relaxed
OG0007782	GCC2	relaxed
OG0007785	UXS1	relaxed
OG0007787	TBCCD1	relaxed
OG0007788	GABPA	relaxed
OG0007794	AGPS	relaxed
OG0007795	NFE2L2	relaxed
OG0007802	TMEM169	relaxed
OG0007803	WDR4	relaxed
OG0007804	TXNDC9	relaxed
OG0007811	MOSPD2	relaxed
OG0007812	MRPL51	relaxed
OG0007817	NUB1	relaxed
OG0007819	EBAG9	relaxed
OG0007822	MED18	relaxed
OG0007824	HACE1	relaxed
OG0007825	CCDC129	relaxed
OG0007826	ALG14	relaxed
OG0007832	LPCAT3	relaxed
OG0007833	CLSTN3	relaxed
OG0007834	GBA	relaxed
OG0007840	KIAA0232	relaxed
OG0007841	DHX30	relaxed
OG0007846	TTC5	relaxed
OG0007851	AHSG	relaxed
OG0007857	KLHDC3	relaxed
OG0007864	PSAP	relaxed
OG0007865	PDE10A	relaxed
OG0007869	PHF10	relaxed
OG0007878	FAM21A	relaxed
OG0007879	TTL	relaxed
OG0007881	C6orf57	relaxed
OG0007890	USO1	relaxed
OG0007892	NOD2	relaxed
OG0007893	DDX28	relaxed
OG0007896	UACA	relaxed
OG0007908	CXCL14	relaxed
OG0007909	MATR3	relaxed
OG0007910	B4GALT7	relaxed
OG0007913	PHF6	relaxed
OG0007916	PIGG	relaxed
OG0007919	ENPP6	relaxed
OG0007926	RAPSN	relaxed
OG0007927	PPCDC	relaxed
OG0007928	BBS2	relaxed
OG0007929	AKIP1	relaxed
OG0007930	LRRIQ1	relaxed
OG0007931	URI1	relaxed
OG0007937	RGS9BP	relaxed
OG0007940	PDP2	relaxed
OG0007946	HADHB	relaxed
OG0007951	STRA13	relaxed
OG0007953	ADGB	relaxed
OG0007954	C1orf95	relaxed
OG0007958	HIGD2A	relaxed
OG0007965	KRI1	relaxed
OG0007966	ANKRD54	relaxed
OG0007968	SEZ6L2	relaxed
OG0007970	CCDC43	relaxed
OG0007971	POLD1	relaxed
OG0007972	TTC25	relaxed
OG0007978	CD2BP2	relaxed
OG0007979	AKT1S1	relaxed
OG0007982	CSRP2BP	relaxed
OG0007986	CEP70	relaxed
OG0007988	BYSL	relaxed
OG0007989	SSU72	relaxed
OG0007992	PSMD6	relaxed
OG0007993	GNL3	relaxed
OG0007994	NEK4	relaxed
OG0007997	CNTN2	relaxed
OG0008001	SLC45A1	relaxed
OG0008005	SLMAP	relaxed
OG0008006	BLOC1S1	relaxed
OG0008007	MCM2	relaxed
OG0008021	ANKRD11	relaxed
OG0008022	CDH16	relaxed
OG0008023	APRT	relaxed
OG0008035	RPP38	relaxed
OG0008038	MYOT	relaxed
OG0008045	ZNF827	relaxed
OG0008046	LNX1	relaxed
OG0008051	KCNS3	relaxed
OG0008074	GOLGA1	relaxed
OG0008078	IZUMO1	relaxed
OG0008079	GPAT2	relaxed
OG0008084	KLHL22	relaxed
OG0008086	EXOSC10	relaxed
OG0008089	POLB	relaxed
OG0008091	MRPL40	relaxed
OG0008093	L3HYPDH	relaxed
OG0008097	FAM20B	relaxed
OG0008098	PFAS	relaxed
OG0008100	EXOC1	relaxed
OG0008102	TRMT1L	relaxed
OG0008109	RFX6	relaxed
OG0008110	PARP1	relaxed
OG0008112	DCAF4	relaxed
OG0008116	SUCLG1	relaxed
OG0008117	PPP1R21	relaxed
OG0008119	LAP3	relaxed
OG0008120	GTF2E2	relaxed
OG0008127	C4orf27	relaxed
OG0008131	GAN	relaxed
OG0008142	CDC45	relaxed
OG0008144	TRIM36	relaxed
OG0008148	DEPDC1	relaxed
OG0008151	DDX20	relaxed
OG0008153	ARIH2	relaxed
OG0008155	LRRC47	relaxed
OG0008159	HDAC6	relaxed
OG0008163	CCDC181	relaxed
OG0008167	ERICH3	relaxed
OG0008172	PAX8	relaxed
OG0008174	SIPA1	relaxed
OG0008182	LRSAM1	relaxed
OG0008193	MKS1	relaxed
OG0008201	PARP10	relaxed
OG0008203	MRPL12	relaxed
OG0008207	SNX13	relaxed
OG0008214	YARS	relaxed
OG0008216	BAIAP3	relaxed
OG0008218	CLSPN	relaxed
OG0008220	CHFR	relaxed
OG0008221	KAT6A	relaxed
OG0008226	SUSD2	relaxed
OG0008230	POLE	relaxed
OG0008231	PPIL2	relaxed
OG0008239	MCCC2	relaxed
OG0008240	POC5	relaxed
OG0008253	LNPEP	relaxed
OG0008261	TMEM8A	relaxed
OG0008263	CHTF18	relaxed
OG0008270	EED	relaxed
OG0008292	MTRR	relaxed
OG0008293	CMBL	relaxed
OG0008298	POP1	relaxed
OG0008305	FAM188A	relaxed
OG0008311	TRIP13	relaxed
OG0008312	UBR5	relaxed
OG0008320	CEP85	relaxed
OG0008321	GK5	relaxed
OG0008326	ARHGAP30	relaxed
OG0008328	VWA5B2	relaxed
OG0008330	EFR3A	relaxed
OG0008333	GFM1	relaxed
OG0008339	C5orf15	relaxed
OG0008340	AGGF1	relaxed
OG0008345	IDH3B	relaxed
OG0008346	TXNL1	relaxed
OG0008348	KIAA1328	relaxed
OG0008350	NUP54	relaxed
OG0008351	KLHL8	relaxed
OG0008352	PTPN13	relaxed
OG0008354	TBC1D13	relaxed
OG0008355	NDUFA2	relaxed
OG0008359	CXXC5	relaxed
OG0008361	SUMF2	relaxed
OG0008365	CCDC11	relaxed
OG0008367	WDR73	relaxed
OG0008368	NADK2	relaxed
OG0008371	AMACR	relaxed
OG0008377	UBLCP1	relaxed
OG0008385	NCOA6	relaxed
OG0008397	SAMD11	relaxed
OG0008407	CCDC171	relaxed
OG0008421	TSFM	relaxed
OG0008426	GLYCTK	relaxed
OG0008428	EDEM1	relaxed
OG0008430	PLTP	relaxed
OG0008432	SNTA1	relaxed
OG0008433	ARFRP1	relaxed
OG0008434	IGSF8	relaxed
OG0008438	CCDC65	relaxed
OG0008446	CREB3L2	relaxed
OG0008448	ASUN	relaxed
OG0008449	MYRFL	relaxed
OG0008451	MANSC1	relaxed
OG0008455	PYROXD1	relaxed
OG0008463	PODXL	relaxed
OG0008465	HSPA14	relaxed
OG0008476	NTAN1	relaxed
OG0008478	MBD5	relaxed
OG0008481	CCDC40	relaxed
OG0008487	OXNAD1	relaxed
OG0008490	SSR2	relaxed
OG0008491	FAM91A1	relaxed
OG0008492	TMEM55A	relaxed
OG0008493	C5orf49	relaxed
OG0008500	GSAP	relaxed
OG0008504	XPOT	relaxed
OG0008507	PEAK1	relaxed
OG0008508	HMG20A	relaxed
OG0008512	UEVLD	relaxed
OG0008515	AMFR	relaxed
OG0008517	LACTB	relaxed
OG0008518	ETFA	relaxed
OG0008531	FAM135B	relaxed
OG0008533	GALT	relaxed
OG0008535	CNTFR	relaxed
OG0008536	PRRC1	relaxed
OG0008537	PROSER1	relaxed
OG0008540	MPZL1	relaxed
OG0008549	TBL2	relaxed
OG0008553	REXO2	relaxed
OG0008558	PPIL6	relaxed
OG0008559	ALLC	relaxed
OG0008560	ACAT2	relaxed
OG0008564	EXTL3	relaxed
OG0008571	KIAA1045	relaxed
OG0008576	CWC27	relaxed
OG0008583	VAT1L	relaxed
OG0008600	LPAR3	relaxed
OG0008603	CDC6	relaxed
OG0008610	STYX	relaxed
OG0008611	WDHD1	relaxed
OG0008612	GNPNAT1	relaxed
OG0008615	WARS	relaxed
OG0008617	SPATA17	relaxed
OG0008618	ZFYVE19	relaxed
OG0008621	ARHGAP5	relaxed
OG0008622	TMEM62	relaxed
OG0008626	TMEM260	relaxed
OG0008629	KIZ	relaxed
OG0008636	ORC3	relaxed
OG0008638	TTC8	relaxed
OG0008641	TRAPPC12	relaxed
OG0008645	PDZD8	relaxed
OG0008648	ECD	relaxed
OG0008649	IARS2	relaxed
OG0008650	RAB3GAP2	relaxed
OG0008653	OPLAH	relaxed
OG0008655	IRF9	relaxed
OG0008657	PSMC5	relaxed
OG0008660	LRRC59	relaxed
OG0008663	C17orf62	relaxed
OG0008665	ENTHD2	relaxed
OG0008666	C10orf2	relaxed
OG0008667	NRAP	relaxed
OG0008668	SRCAP	relaxed
OG0008669	XRCC6	relaxed
OG0008677	MYOCD	relaxed
OG0008686	SYTL4	relaxed
OG0008687	CENPI	relaxed
OG0008692	ADAT1	relaxed
OG0008701	FKRP	relaxed
OG0008704	ACAD8	relaxed
OG0008705	SORL1	relaxed
OG0008707	UBE4A	relaxed
OG0008711	VPS53	relaxed
OG0008714	DPH1	relaxed
OG0008719	SACS	relaxed
OG0008725	GTF2B	relaxed
OG0008727	CA8	relaxed
OG0008728	TMEM59	relaxed
OG0008734	CERKL	relaxed
OG0008740	UBXN4	relaxed
OG0008741	SEC22A	relaxed
OG0008742	DIRC2	relaxed
OG0008746	ARMC8	relaxed
OG0008747	KDELC1	relaxed
OG0008751	CDC16	relaxed
OG0008760	TTLL4	relaxed
OG0008761	USP37	relaxed
OG0008763	ZNF148	relaxed
OG0008767	NDUFV3	relaxed
OG0008769	MITD1	relaxed
OG0008779	PSME1	relaxed
OG0008784	RAB11FIP3	relaxed
OG0008787	C18orf8	relaxed
OG0008789	TELO2	relaxed
OG0008790	MASTL	relaxed
OG0008794	DEK	relaxed
OG0008795	DCTN3	relaxed
OG0008797	IBTK	relaxed
OG0008805	TCAIM	relaxed
OG0008810	RASIP1	relaxed
OG0008811	ITGA10	relaxed
OG0008818	FBXO45	relaxed
OG0008820	ZHX2	relaxed
OG0008821	ZFAT	relaxed
OG0008831	WRAP53	relaxed
OG0008837	B3GAT3	relaxed
OG0008843	SERPINE1	relaxed
OG0008849	KLHL6	relaxed
OG0008857	DARS2	relaxed
OG0008858	PCNXL4	relaxed
OG0008860	TACC3	relaxed
OG0008861	PQLC3	relaxed
OG0008862	NDUFAF1	relaxed
OG0008866	ZBTB8OS	relaxed
OG0008868	NOLC1	relaxed
OG0008869	OIT3	relaxed
OG0008873	TNFAIP3	relaxed
OG0008876	MLH1	relaxed
OG0008877	GGPS1	relaxed
OG0008883	ABCG5	relaxed
OG0008889	CCAR1	relaxed
OG0008892	ERCC6	relaxed
OG0008894	FBXW4	relaxed
OG0008899	ABCB10	relaxed
OG0008900	CEP68	relaxed
OG0008901	PDCD2	relaxed
OG0008906	HTT	relaxed
OG0008909	GALNT7	relaxed
OG0008910	TNIP2	relaxed
OG0008915	WDR17	relaxed
OG0008917	CNEP1R1	relaxed
OG0008921	TUBGCP4	relaxed
OG0008932	AUP1	relaxed
OG0008933	ATG2A	relaxed
OG0008935	ATP1B4	relaxed
OG0008936	XPNPEP2	relaxed
OG0008938	CTTNBP2	relaxed
OG0008941	VWA9	relaxed
OG0008949	MTERF2	relaxed
OG0008951	WFDC1	relaxed
OG0008952	NUP205	relaxed
OG0008954	KIAA1377	relaxed
OG0008955	KIFC3	relaxed
OG0008960	NOB1	relaxed
OG0008964	SLC35A1	relaxed
OG0008968	EFHC1	relaxed
OG0008969	GPATCH2	relaxed
OG0008970	C1orf198	relaxed
OG0008975	DDX1	relaxed
OG0008978	OSTM1	relaxed
OG0008979	ZNF512	relaxed
