OG_ID	selection	intensified	relaxed	none	pvalue_mean	LRT_mean	K_mean
OG0006307	relaxed	0	5	0	0.031625638	4.691205405	0.62895238
OG0006308	none	0	0	5	0.316456381	1.003555842	1.080476914
OG0006313	none	0	0	5	0.24727924	1.342384802	0.767470034
OG0006315	intensified	5	0	0	0.003475347	8.637738942	2.25637346
OG0006318	intensified	4	0	1	0.19978318	3.97517571	2.343474221
OG0006322	none	0	0	5	0.531082032	0.497246834	0.800774128
OG0006324	none	0	0	5	0.600240927	0.296964123	0.595679094
OG0006338	none	0	0	5	0.554623621	0.354107165	0.907905255
OG0006341	intensified	4	0	1	0.012494998	23.19452969	33.29965245
OG0006345	none	0	0	5	0.165666291	1.921728759	1.161426192
OG0006347	relaxed	0	5	0	0.003936923	8.445335142	0.689553317
OG0006351	relaxed	0	5	0	0.037076667	4.38344111	0.587925533
OG0006352	none	0	0	5	0.887543922	0.053182468	0.974436463
OG0006357	none	0	0	5	0.535060198	0.462828935	1.149206718
OG0006361	none	0	0	5	0.359629405	0.839230375	0.787669963
OG0006362	intensified	5	0	0	6.62E-05	16.09464604	2.253334677
OG0006363	relaxed	0	5	0	0.032430672	7.53665552	0.692959073
OG0006371	intensified	4	1	0	0.000447011	14.16816676	27.73007321
OG0006376	relaxed	0	5	0	0.002643997	9.038216442	0.585505397
OG0006379	none	0	0	5	0.133086918	2.320191358	0.738510221
OG0006380	none	0	0	5	0.197810326	1.690949393	1.485981567
OG0006384	none	0	1	4	0.136460124	2.665705102	1.24035101
OG0006388	relaxed	0	5	0	4.20E-05	16.77873873	0.416517428
OG0006397	none	0	0	5	0.909268786	0.013186239	0.953663579
OG0006413	none	0	0	5	0.487518656	0.485367485	1.075962347
OG0006451	relaxed	0	5	0	0.004858263	9.929363637	0.661873447
OG0006452	none	0	0	5	0.63182478	0.32917094	0.91903613
OG0006454	intensified	5	0	0	2.63E-06	22.11713702	8.24296494
OG0006455	none	0	0	5	0.821570472	0.057336485	1.022016423
OG0006458	none	0	0	5	0.768356264	0.087520471	1.075106597
OG0006460	none	0	0	5	0.837769111	0.053451216	1.11258622
OG0006473	none	0	0	5	0.528077572	0.398933634	10.62721669
OG0006474	none	0	0	5	0.975371922	0.001824307	1.005676295
OG0006483	relaxed	0	5	0	0.017778672	6.045567688	0.195128328
OG0006489	intensified	4	0	1	0.129481372	4.883413476	3.725819115
OG0006492	intensified	4	0	1	0.025906363	69.50286825	1.856918074
OG0006497	none	1	0	4	0.091459469	3.052490454	2.215491451
OG0006502	none	0	0	5	0.333999396	0.937831081	1.108018224
OG0006503	none	0	0	5	0.32925639	1.155099605	0.398581628
OG0006509	none	0	0	5	0.275702319	1.188190913	1.100821703
OG0006514	none	0	0	5	0.514558234	0.432224483	0.703670769
OG0006517	none	0	0	5	0.721101637	0.127449068	0.930750536
OG0006522	relaxed	0	5	0	1.22E-05	19.14736157	0.776845833
OG0006525	none	0	0	5	0.345868142	1.035449111	1.909315556
OG0006532	none	0	2	3	0.384963872	2.58305866	0.624911048
OG0006533	none	0	0	5	0.98963085	0.000105595	1.001080424
OG0006535	intensified	3	0	2	0.062549385	4.658552335	6.076010428
OG0006539	none	0	0	5	0.143960713	2.26350816	0.744800782
OG0006540	intensified	5	0	0	0.000222418	13.63157176	5.573388653
OG0006542	relaxed	0	5	0	0.001569249	10.06258285	0.760651734
OG0006543	none	0	0	5	0.798326758	0.065904378	0.963731798
OG0006552	none	0	0	5	0.961652962	0.002313907	0.995592464
OG0006558	none	0	0	5	0.85694945	0.033355089	1.039600555
OG0006561	none	0	0	5	0.297130915	1.087036156	0.85084134
OG0006564	none	0	0	5	0.330794895	1.151376405	0.616291741
OG0006565	none	0	1	4	0.165873423	2.276489269	0.803052583
OG0006573	relaxed	0	5	0	0.031131197	4.657610349	0.856329771
OG0006575	none	2	0	3	0.479066766	1.829259552	1.371288977
OG0006580	none	2	0	3	0.310221105	6.462627913	20.51924491
OG0006583	none	1	0	4	0.08953312	2.989265047	1.91948319
OG0006591	relaxed	0	5	0	0.009272559	7.047465894	0.408437516
OG0006599	none	0	0	5	0.091309521	2.851218173	1.28480704
OG0006603	relaxed	0	5	0	0.016550056	5.743478626	0.615714418
OG0006606	none	0	0	5	0.783264169	0.078330637	0.970064795
OG0006607	none	0	2	3	0.235626878	3.521651374	0.303559547
OG0006611	relaxed	0	5	0	0.005399761	8.170594527	0.327165308
OG0006619	none	0	0	5	0.812106233	0.062118963	1.046840856
OG0006623	relaxed	0	4	1	0.043928634	4.474012969	0.388425218
OG0006625	none	0	0	5	1	-0.004184301	1
OG0006627	none	0	0	5	0.310588814	1.049183378	10.89749099
OG0006630	relaxed	0	5	0	0.000279934	14.99733529	0.097806302
OG0006635	intensified	5	0	0	2.55E-14	59.30208235	50
OG0006636	relaxed	0	5	0	7.40E-07	24.60525652	3.37E-06
OG0006638	relaxed	0	5	0	0.003284492	8.811451026	0.065436534
OG0006645	none	0	0	5	0.074782327	3.17557829	1.351464413
OG0006647	intensified	5	0	0	0.000210687	14.23726208	1.408641417
OG0006654	none	0	0	5	0.07695003	3.143280032	0.751083003
OG0006657	none	0	0	5	0.159118755	1.98288093	1.3110634
OG0006664	none	0	0	5	0.174261418	1.860928915	0.710371871
OG0006665	intensified	5	0	0	0.000913762	15.51110259	3.799301596
OG0006667	none	0	0	5	0.2471755	1.35452408	1.369318767
OG0006670	none	0	0	5	0.149824901	2.074321667	1.457531136
OG0006671	relaxed	0	5	0	0.001453028	35.29908596	0.269663895
OG0006672	none	0	0	5	0.70242668	0.150203929	1.065386991
OG0006673	relaxed	0	5	0	0.010864088	8.421588223	0.836909767
OG0006675	none	0	0	5	0.661172308	0.192265187	1.100570865
OG0006679	none	0	0	5	0.096012992	2.815370193	2.071866918
OG0006687	none	0	0	5	0.610124088	0.260066206	0.926545734
OG0006689	intensified	5	0	0	3.56E-06	22.23698292	7.902860208
OG0006690	none	0	0	5	0.876837473	0.076748942	0.974930163
OG0006710	none	0	0	5	0.853252269	0.035093914	0.889213718
OG0006714	none	0	0	5	0.716251082	0.132128451	1.125296487
OG0006727	relaxed	0	4	1	0.06994304	6.382492397	0.756069427
OG0006731	none	2	0	3	0.079276628	3.483997119	3.057892221
OG0006732	none	0	0	5	0.251902518	1.312721683	0.894368359
OG0006733	none	0	0	5	0.457454784	1.143668743	0.863540275
OG0006734	none	0	0	5	0.202222429	1.631130214	1.501248017
OG0006737	none	0	0	5	0.284000003	1.151413889	0.571069548
OG0006739	none	1	1	3	0.538043568	6.061537961	1.37190388
OG0006744	none	0	0	5	0.90262776	0.017950333	0.945063658
OG0006746	relaxed	0	5	0	2.03E-06	22.57026244	0.481591258
OG0006747	relaxed	0	5	0	0.003231709	9.008244163	0.551016724
OG0006749	none	0	0	5	0.516435767	0.426312153	0.897083509
OG0006755	none	0	0	5	0.161483247	1.960334561	1.182446596
OG0006756	intensified	3	0	2	0.25967474	14.87274587	2.489934839
OG0006759	none	0	0	5	0.213883536	1.615754443	0.865894181
OG0006763	none	0	0	5	0.10199213	2.675710581	0.756312402
OG0006770	none	0	0	5	0.322447802	1.055300939	1.746996058
OG0006772	relaxed	0	4	1	0.016270207	17.51563706	0.400106853
OG0006774	relaxed	0	5	0	0.004443404	8.101302533	0.576840889
OG0006776	relaxed	0	5	0	0.001843656	12.24378755	0.472604221
OG0006777	none	0	0	5	0.200872599	2.119871915	18.5301426
OG0006786	none	0	0	5	0.09437584	2.851000928	10.41799636
OG0006788	intensified	3	0	2	0.199773946	3.903776408	3.711371055
OG0006795	relaxed	0	5	0	0.00149074	10.10315384	0.504539312
OG0006797	none	0	0	5	0.3855683	0.779422734	1.073102403
OG0006804	none	0	0	5	0.308676647	1.039545998	0.842611305
OG0006817	none	0	0	5	0.196414256	1.670376833	0.826212893
OG0006848	relaxed	0	5	0	0.003681694	10.67006012	0.454699157
OG0006853	none	0	0	5	0.238823393	1.712543437	0.742935564
OG0006854	none	0	0	5	0.241043267	1.384644827	0.859303737
OG0006861	relaxed	0	5	0	0.010419037	6.628038315	0.713414501
OG0006868	relaxed	0	5	0	0.02521091	5.098449697	0.55106766
OG0006882	none	0	0	5	0.635994774	0.471500546	1.065910349
OG0006886	relaxed	0	5	0	0.012262947	7.545521232	0.689263367
OG0006889	relaxed	0	4	1	0.071740008	6.510301811	0.683860513
OG0006903	none	0	0	5	0.379470943	0.798967509	1.112733528
OG0006904	relaxed	0	5	0	0.000773867	11.30426124	0.584520927
OG0006905	none	0	0	5	0.623527888	0.393060469	0.808055661
OG0006908	intensified	5	0	0	0.023570544	5.126003291	10.53537887
OG0006909	none	0	0	5	0.624724527	0.239284203	1.054380127
OG0006910	intensified	3	0	2	0.248174987	4.964299449	8.035746188
OG0006912	none	0	0	5	0.263970289	1.337221228	0.79168656
OG0006932	none	0	0	5	0.240649705	1.379489766	0.946547709
OG0006933	relaxed	0	5	0	0.024680773	5.16444047	0.50098712
OG0006937	unknown	1	2	2	0.069900652	4.019363217	4.230853726
OG0006960	none	0	0	5	0.276610228	1.184465281	1.110164839
OG0006962	none	0	0	5	0.352771486	0.888926098	1.572146924
OG0006966	none	0	0	5	0.166703287	2.035063953	1.50352153
OG0006969	intensified	5	0	0	0.019188961	5.489692626	1.541332319
OG0006971	relaxed	1	4	0	0.019311382	6.450350883	8.148163958
OG0006974	none	0	0	5	0.586738639	0.295496681	0.565739288
OG0006980	relaxed	0	5	0	0.006019462	7.551301291	0.828016851
OG0006990	none	0	0	5	0.927587498	0.013815387	0.992236556
OG0006994	none	0	0	5	0.20960323	1.574327742	1.097482687
OG0006995	none	0	1	4	0.124227315	2.53925676	0.863740878
OG0006998	none	0	0	5	0.067276523	3.354678725	0.691091883
OG0007014	intensified	4	0	1	0.10134928	39.51148942	39.24422238
OG0007017	none	1	0	4	0.23943827	28.72101467	2.66207748
OG0007019	intensified	5	0	0	0.002554818	9.121926065	11.90283639
OG0007027	none	0	0	5	0.199764614	1.646765172	1.076281899
OG0007043	none	0	0	5	0.536535803	0.444412361	0.850844682
OG0007045	intensified	3	0	2	0.271855505	5.942795616	1.564302091
OG0007057	none	0	2	3	0.087432561	5.049743498	0.736098816
OG0007060	none	0	1	4	0.312224725	1.52735015	0.710845709
OG0007067	relaxed	0	5	0	0.000270169	13.68236378	0.426406604
OG0007088	none	0	0	5	0.840551261	0.040718382	0.955577762
OG0007090	relaxed	0	5	0	0.000936733	11.55017795	3.03E-06
OG0007094	none	0	0	5	0.13086595	2.283102379	1.277883423
OG0007106	none	0	0	5	0.162333718	2.087910538	0.852202939
OG0007108	none	0	0	5	0.573223023	0.387793644	0.877169702
OG0007111	relaxed	2	3	0	0.00092215	11.14279526	5.807988833
OG0007117	none	0	0	5	0.680036301	0.171341406	0.736427658
OG0007119	none	0	0	5	0.641280239	0.234733118	0.827996079
OG0007125	none	0	0	5	0.187572133	1.736771781	0.813930392
OG0007136	none	0	0	5	0.621496939	0.248598919	1.029740947
OG0007137	none	0	0	5	0.972358277	0.001702438	1.006610069
OG0007138	none	0	0	5	0.653750356	0.212702159	1.156850667
OG0007149	none	0	2	3	0.044175854	12.41657086	0.600084179
OG0007151	relaxed	0	4	1	0.025491025	7.9029501	0.295564996
OG0007164	none	0	0	5	0.226503652	1.489326274	0.824166159
OG0007166	intensified	5	0	0	0.030135522	4.711011514	1.330347065
OG0007168	none	0	0	5	0.882356107	0.029205605	0.970801044
OG0007174	relaxed	0	5	0	7.03E-05	60.61132431	0.41726168
OG0007182	relaxed	0	5	0	4.31E-05	16.73786923	0.682564886
OG0007185	relaxed	0	5	0	2.16E-05	18.14677667	0.27552747
OG0007195	none	0	0	5	0.147598737	2.100672981	0.492677783
OG0007198	none	0	0	5	0.188148399	1.796333257	4.125867018
OG0007199	none	0	0	5	0.248623114	1.333370195	0.83021418
OG0007220	none	0	0	5	0.386007944	0.751512883	0.88682096
OG0007225	none	0	0	5	0.055178869	3.676675821	2.112537817
OG0007230	none	0	1	4	0.078070489	3.176118869	0.779555728
OG0007232	none	0	0	5	0.308851219	1.049640698	1.06872497
OG0007233	relaxed	0	5	0	0.001671519	10.1079948	0.6509831
OG0007239	none	0	0	5	1	-0.003110186	1
OG0007244	relaxed	0	5	0	0.00873846	11.37698188	0.661842595
OG0007254	none	0	0	5	0.766930838	0.088124296	1.102012368
OG0007259	relaxed	0	5	0	0.020054999	5.407136117	0.342350364
OG0007260	relaxed	0	5	0	0.002555884	9.101514786	0.499809955
OG0007268	none	1	0	4	0.045023899	4.675160193	4.553109541
OG0007274	relaxed	0	5	0	0.001159615	10.55379689	0.340691561
OG0007277	intensified	3	0	2	0.222936509	19.36734429	18.72481442
OG0007278	intensified	5	0	0	1.30E-07	28.9329002	1.333810279
OG0007280	none	0	0	5	0.291517458	1.994029047	2.748778595
OG0007283	none	0	0	5	0.920397863	0.018738355	1.014129275
OG0007290	none	0	0	5	0.685326246	0.165587381	0.972577699
OG0007294	intensified	5	0	0	0.001057236	10.72663312	1.427716608
OG0007305	relaxed	0	5	0	0.019129646	5.684105654	0.366948089
OG0007317	none	0	0	5	0.086040487	3.014210976	0.893064775
OG0007319	none	0	0	5	0.662472219	0.3043995	4.815998269
OG0007327	none	0	0	5	0.351754921	1.131232042	14.69889764
OG0007328	none	0	0	5	0.28410887	1.457293493	2.895712839
OG0007334	none	0	0	5	0.879544037	0.023165785	1.014692268
OG0007358	none	0	0	5	0.087355483	2.953523361	0.668934976
OG0007388	intensified	5	0	0	1.61E-10	44.93021197	1.995937146
OG0007398	none	0	0	5	0.184217914	1.763551213	0.730085992
OG0007400	none	0	0	5	0.063679909	3.439340063	1.586146069
OG0007405	relaxed	0	5	0	2.07E-12	49.42824966	8.50E-07
OG0007450	none	0	0	5	0.238132894	1.391780286	1.103091
OG0007455	none	0	0	5	0.409278446	0.75184873	0.989942429
OG0007464	intensified	5	0	0	0.004445615	9.020184306	1.312084236
OG0007468	relaxed	0	5	0	0.002049224	9.658657574	0.507487356
OG0007469	none	0	0	5	0.875407354	0.154344869	1.092472781
OG0007476	relaxed	0	5	0	0.002200884	9.374565174	0.788483848
OG0007478	none	0	0	5	0.423511889	0.990256651	1.89032748
OG0007481	relaxed	0	5	0	0.001725398	9.830427072	0.784319233
OG0007483	relaxed	0	4	1	0.039943026	4.241326065	0.805130249
OG0007484	relaxed	0	5	0	1.33E-16	69.96880227	0.679984183
OG0007485	relaxed	0	3	2	0.258950404	11.14056365	0.657372313
OG0007486	none	0	0	5	0.584951455	0.298406505	0.950588221
OG0007497	none	0	0	5	0.851603516	0.035196153	1.016978601
OG0007508	relaxed	0	5	0	0.008499833	6.941501292	0.537835782
OG0007512	relaxed	0	5	0	0.001701881	10.40635766	0.713875587
OG0007520	none	0	0	5	0.451607716	0.712734954	1.247472596
OG0007524	none	0	1	4	0.785593939	3.906567624	0.887924896
OG0007525	none	0	0	5	0.633074763	0.227934713	1.138483023
OG0007529	none	0	0	5	0.170776889	1.879924347	0.788252563
OG0007533	intensified	5	0	0	0.012305734	6.274586929	27.15827844
OG0007538	none	0	0	5	0.643579942	0.218380967	1.108070905
OG0007540	none	0	0	5	0.438727439	0.634425935	0.830096655
OG0007544	none	0	0	5	0.318709354	1.289164562	0.744954987
OG0007546	none	0	0	5	0.283914087	1.756852272	1.214369476
OG0007548	none	0	0	5	0.564014206	0.58841196	5.772036766
OG0007568	relaxed	2	3	0	0.008988811	14.45543428	5.651636395
OG0007569	relaxed	1	4	0	4.32E-14	105.7934939	4.009307352
OG0007570	none	0	0	5	0.673532847	0.204155491	1.247900875
OG0007576	intensified	5	0	0	0.002143462	9.442983378	16.74489087
OG0007585	none	0	0	5	0.67301451	0.178098586	0.929762265
OG0007586	relaxed	0	5	0	0.001151866	11.33508899	0.712677634
OG0007590	relaxed	2	3	0	0.009230723	20.61597687	7.634268962
OG0007592	none	0	0	5	0.314983645	1.135806549	8.84808895
OG0007596	none	0	0	5	0.192648642	1.698232074	1.364177885
OG0007602	none	0	0	5	0.359942827	0.87831772	0.893449005
OG0007608	none	0	0	5	0.486362503	0.650664252	0.875520741
OG0007620	none	0	0	5	0.655936186	0.206736983	1.095486435
OG0007628	relaxed	0	3	2	0.108139292	5.637666644	0.535398162
OG0007631	none	0	0	5	0.906238561	0.017367493	1.021744488
OG0007633	none	0	2	3	0.347428323	2.57432582	0.813136513
OG0007634	relaxed	0	5	0	0.003901947	8.332038793	0.270268444
OG0007641	none	0	0	5	0.565011299	0.355049046	1.307638471
OG0007645	none	0	0	5	0.460049758	0.768087003	1.124704952
OG0007648	relaxed	0	5	0	0.000114613	14.9204164	0.640415751
OG0007656	relaxed	0	5	0	0.003104298	8.746985903	5.33E-08
OG0007660	intensified	5	0	0	6.52E-06	20.34514778	6.30013562
OG0007663	relaxed	0	5	0	7.77E-06	20.37598848	0.151507288
OG0007664	relaxed	0	5	0	9.50E-07	91.27846639	0.342070619
OG0007668	none	0	0	5	0.607071644	0.264708124	0.816235621
OG0007673	none	0	0	5	0.303794605	1.255750829	4.904137989
OG0007678	none	0	0	5	0.537858543	0.432994812	1.35623157
OG0007686	relaxed	0	4	1	0.045081479	4.180888489	0.922107347
OG0007695	intensified	4	0	1	0.099915818	3.672347497	9.988009423
OG0007696	none	0	0	5	0.911785501	0.020473104	0.975868342
OG0007701	relaxed	1	3	1	0.041721293	17.54519399	9.631202966
OG0007704	relaxed	0	4	1	0.13316814	12.01801617	0.545318843
OG0007705	none	0	0	5	0.701713014	0.149795125	1.035065356
OG0007706	none	0	0	5	0.064728931	3.411973553	1.103979493
OG0007710	none	0	0	5	0.194746229	1.681962717	1.116632536
OG0007712	intensified	3	0	2	0.050805142	5.163297763	1.759618041
OG0007713	none	0	0	5	0.368201413	0.815338945	0.910729716
OG0007721	none	0	0	5	0.568859181	0.363084492	1.039628526
OG0007723	relaxed	0	3	2	0.20759443	17.9439121	0.423227795
OG0007725	none	0	0	5	0.258640579	1.53664525	0.799502911
OG0007736	none	0	0	5	0.725957733	0.124826573	0.815706373
OG0007739	none	0	0	5	0.366315325	0.845699339	0.851981285
OG0007750	none	0	0	5	0.187304483	1.739341601	0.833623233
OG0007764	relaxed	0	5	0	4.28E-08	30.04469941	0.153991949
OG0007775	none	0	0	5	0.30989091	1.448499751	1.779175934
OG0007778	relaxed	0	5	0	0.01526773	5.887500117	0.400461955
OG0007782	relaxed	0	5	0	0.003338621	9.206683214	0.514210738
OG0007788	none	0	0	5	0.639893648	0.21912394	0.940088753
OG0007793	none	0	0	5	0.973384748	0.001136107	1.003365131
OG0007796	none	0	1	4	0.674690183	7.337863834	0.801483006
OG0007798	intensified	5	0	0	4.25E-11	43.6807661	18.84412105
OG0007799	none	0	0	5	0.884140812	0.021372555	0.982790823
OG0007801	relaxed	0	5	0	0.005764377	7.622528499	0.29617401
OG0007803	none	0	0	5	0.091018086	2.858562539	0.810861356
OG0007804	relaxed	0	3	2	0.090791926	5.43684561	0.436671303
OG0007806	none	0	0	5	0.08767745	2.917383729	2.328011088
OG0007810	relaxed	0	5	0	0.006349093	7.449120823	0.318370415
OG0007816	none	0	0	5	0.662355894	0.216621478	1.232102206
OG0007817	none	0	0	5	0.277832018	1.180503823	0.834681083
OG0007822	relaxed	0	5	0	0.023260732	5.148928513	0.785020254
OG0007827	none	0	0	5	0.645839636	0.241866343	0.925902631
OG0007828	none	0	2	3	0.08176705	3.730224414	3.52E-05
OG0007829	intensified	5	0	0	2.26E-11	44.73800405	27.43275232
OG0007833	intensified	3	0	2	0.278449429	11.72126078	14.81181339
OG0007844	none	0	2	3	0.111567487	3.065221506	0.632215418
OG0007854	none	0	0	5	0.505934316	0.44246959	1.104355565
OG0007855	none	0	0	5	0.25327642	1.337132359	0.873995621
OG0007862	none	0	0	5	0.114555058	2.490232859	0.646141799
OG0007868	relaxed	0	5	0	0.021065851	5.32135348	0.328046193
OG0007869	relaxed	0	5	0	0.022459214	5.219148594	0.88616516
OG0007871	none	0	0	5	0.152022897	2.051837907	0.687670425
OG0007878	none	0	0	5	0.818583651	0.053721292	0.914426169
OG0007881	none	0	0	5	0.329411228	0.96109199	0.849228021
OG0007887	none	0	0	5	0.847196	0.037203231	1.085025679
OG0007888	relaxed	0	5	0	0.00090414	11.74261208	0.856499635
OG0007892	relaxed	0	5	0	0.000101038	18.58584548	0.344796824
OG0007896	none	0	0	5	0.234857606	1.421098869	1.051282506
OG0007909	none	1	0	4	0.418477551	1.388185913	1.272117527
OG0007913	intensified	5	0	0	0.009603621	6.717245063	3.617040003
OG0007915	none	0	0	5	0.102448101	2.674677756	1.281909635
OG0007922	none	0	0	5	0.588609448	0.294817858	1.157548086
OG0007924	none	0	0	5	0.131029345	2.283445077	1.274948683
