OG_ID	Preferred_name	selection
OG0008910	LSM4	intensified
OG0008911	TMEM38A	intensified
OG0008912	BABAM1	intensified
OG0008922	DTD1	intensified
OG0008929	KIAA0391	intensified
OG0008931	FBXO33	intensified
OG0008945	MSH4	intensified
OG0008964	PLEKHD1	intensified
OG0008968	GRHL3	intensified
OG0008971	THUMPD2	intensified
OG0008991	ENTPD1	intensified
OG0008995	XRCC6	intensified
OG0009005	SLC35G1	intensified
OG0009015	MXD3	intensified
OG0009017	ZFC3H1	intensified
OG0009023	SIK3	intensified
OG0009024	GUCY1A2	intensified
OG0009031	TIMM50	intensified
OG0009037	DPH1	intensified
OG0009054	KANSL1L	intensified
OG0009063	GTPBP8	intensified
OG0009080	CCDC89	intensified
OG0009083	XRCC5	intensified
OG0009086	WDR4	intensified
OG0009089	DCBLD2	intensified
OG0009107	TSNARE1	intensified
OG0009110	UBE3D	intensified
OG0009115	RSPO1	intensified
OG0009141	SORCS2	intensified
OG0009142	INTU	intensified
OG0009144	VAX2	intensified
OG0009146	POLN	intensified
OG0009147	M1AP	intensified
OG0009151	MUS81	intensified
OG0009156	TAF6L	intensified
OG0009163	C1orf123	intensified
OG0009170	SMG7	intensified
OG0009177	OIP5	intensified
OG0009197	SRBD1	intensified
OG0009199	SDCCAG8	intensified
OG0009201	C4orf32	intensified
OG0009213	TMEM72	intensified
OG0009216	C6orf57	intensified
OG0009221	ABCB10	intensified
OG0009226	DNA2	intensified
OG0009227	TSPAN15	intensified
OG0009231	FAM193A	intensified
OG0009238	TK2	intensified
OG0009245	METTL15	intensified
OG0009246	MNS1	intensified
OG0009258	SHISA3	intensified
OG0009279	AKIP1	intensified
OG0009281	VPS9D1	intensified
OG0009302	CCDC79	intensified
OG0009304	LAMA4	intensified
OG0009312	C8orf82	intensified
OG0009333	ECI1	intensified
OG0009335	TMC5	intensified
OG0009345	DHRS7B	intensified
OG0009358	BCL2L12	intensified
OG0009361	CCDC130	intensified
OG0009398	CASS4	intensified
OG0009399	FAM120A	intensified
OG0009411	DNAJC24	intensified
OG0009420	GMNC	intensified
OG0009435	ALOX5AP	intensified
OG0009493	HPS4	intensified
OG0009494	ELMOD3	intensified
OG0009511	DGCR6	intensified
OG0009515	NUDT14	intensified
OG0009528	SGCB	intensified
OG0009531	SMPDL3A	intensified
OG0009532	TBC1D32	intensified
OG0009545	LMBRD1	intensified
OG0009548	EXOSC9	intensified
OG0009559	SS18L2	intensified
OG0009569	BLM	intensified
OG0009577	TBC1D25	intensified
OG0009581	MRPL55	intensified
OG0009587	CEP104	intensified
OG0009599	PTGES2	intensified
OG0009606	NAA38	intensified
OG0009608	ASS1	intensified
OG0009614	ANAPC2	intensified
OG0009615	BSPRY	intensified
OG0009622	CYB5D2	intensified
OG0009643	MRPL24	intensified
OG0009648	GMIP	intensified
OG0009668	NSMCE1	intensified
OG0009673	MGMT	intensified
OG0009678	HIRA	intensified
OG0009701	C12orf65	intensified
OG0009704	RNF181	intensified
OG0009721	TIMMDC1	intensified
OG0009726	CENPK	intensified
OG0009727	NSUN3	intensified
OG0009738	SHISA2	intensified
OG0009740	DCAF11	intensified
OG0009741	NGDN	intensified
OG0009748	BLOC1S5	intensified
OG0009756	TBRG4	intensified
OG0009761	TRIP13	intensified
OG0009764	MIOS	intensified
OG0009787	GTPBP4	intensified
OG0009791	MFSD1	intensified
OG0009793	MMS22L	intensified
OG0009803	STBD1	intensified
OG0009808	WDR91	intensified
OG0009814	PCSK1	intensified
OG0009831	TMEM38B	intensified
OG0009838	SLCO2B1	intensified
OG0009846	RAD50	intensified
OG0009849	BOP1	intensified
OG0009850	TAZ	intensified
OG0009851	L3MBTL1	intensified
OG0009861	PLEKHM2	intensified
OG0009862	PLEKHN1	intensified
OG0009863	C1orf192	intensified
OG0009866	TTC34	intensified
OG0009870	DDX23	intensified
OG0009889	ZRANB2	intensified
OG0009893	TATDN2	intensified
OG0009894	RNF219	intensified
OG0009908	RAD18	intensified
OG0009928	RERG	intensified
OG0009937	ANKRD16	intensified
OG0009945	PSMC2	intensified
OG0009950	ERP27	intensified
OG0009959	TCF19	intensified
OG0009966	COL9A2	intensified
OG0009969	EIF3I	intensified
OG0009974	WBP11	intensified
OG0009979	CWF19L1	intensified
OG0009982	FBXO7	intensified
OG0009986	TRAPPC11	intensified
OG0010004	SIGIRR	intensified
OG0010011	METTL20	intensified
OG0010013	CHID1	intensified
OG0010033	PHAX	intensified
OG0010037	HYOU1	intensified
OG0010048	ALG5	intensified
OG0010051	ATG10	intensified
OG0010063	AP4M1	intensified
OG0010065	EPB41L4A	intensified
OG0010078	HVCN1	intensified
OG0010083	SMC5	intensified
OG0010090	LRRC28	intensified
OG0010117	IMMP1L	intensified
OG0010121	PIGU	intensified
OG0010124	SLIRP	intensified
OG0010136	APOB	intensified
OG0010144	VCPKMT	intensified
OG0010177	COX11	intensified
OG0010184	TCF7L2	intensified
OG0010191	ERCC4	intensified
OG0010192	BRICD5	intensified
OG0010197	STAMBPL1	intensified
OG0010217	ATOH8	intensified
OG0010220	DET1	intensified
OG0010221	ECEL1	intensified
OG0010237	HIC1	intensified
OG0010240	LIPT2	intensified
OG0010241	PGM2L1	intensified
OG0010252	PROSER3	intensified
OG0010257	AIRE	intensified
OG0010290	IFIH1	intensified
OG0010296	FASTKD1	intensified
OG0010302	IL17D	intensified
OG0010306	PLA1A	intensified
OG0010316	WDR24	intensified
OG0010326	CCDC78	intensified
OG0010328	SUGCT	intensified
OG0010343	SNX7	intensified
OG0010344	FAM198A	intensified
OG0010345	LYSMD1	intensified
OG0010358	SMG9	intensified
OG0010363	C1orf35	intensified
OG0010394	SAMD7	intensified
OG0010399	TYMS	intensified
OG0010402	LAMC2	intensified
OG0010404	RFWD2	intensified
OG0010413	TC2N	intensified
OG0010427	MTRF1L	intensified
OG0010428	SLC29A3	intensified
OG0010433	CAMKMT	intensified
OG0010435	MGEA5	intensified
OG0010444	SLC17A5	intensified
OG0010453	GPRIN2	intensified
OG0010459	CYP2U1	intensified
OG0010470	IGDCC4	intensified
OG0010482	RAD52	intensified
OG0010495	CENPU	intensified
OG0010499	SASH3	intensified
OG0010502	AAGAB	intensified
OG0010506	KIAA0513	intensified
OG0010512	FOSB	intensified
OG0010524	LATS1	intensified
OG0010540	ENGASE	intensified
OG0010545	HOPX	intensified
OG0010554	CCNF	intensified
OG0010561	FBXW9	intensified
OG0010585	DZANK1	intensified
OG0010593	BRK1	intensified
OG0010622	CIAPIN1	intensified
OG0010630	PITHD1	intensified
OG0010631	MIER2	intensified
OG0010637	C2orf42	intensified
OG0010644	DDB2	intensified
OG0010645	CECR6	intensified
OG0010647	HCRT	intensified
OG0010648	GPR135	intensified
OG0010670	ZRSR2	intensified
OG0010750	QARS	intensified
OG0010751	KIAA1751	intensified
OG0010753	PLAT	intensified
OG0010759	RASL11B	intensified
OG0010760	NMU	intensified
OG0010776	LIAS	intensified
OG0010778	SMC2	intensified
OG0010780	MELK	intensified
OG0010784	GATM	intensified
OG0010788	P2RY1	intensified
OG0010793	RELT	intensified
OG0010800	CIAO1	intensified
OG0010823	ZFPL1	intensified
OG0010828	C9	intensified
OG0010838	UBE2M	intensified
OG0010858	B9D1	intensified
OG0010870	C4orf22	intensified
OG0010914	APLF	intensified
OG0010929	CFAP44	intensified
OG0010944	UBXN11	intensified
OG0010948	ATR	intensified
OG0010958	PPP5C	intensified
OG0010965	WBSCR22	intensified
OG0010966	C5orf22	intensified
OG0010996	TDRP	intensified
OG0011008	TTLL10	intensified
OG0011015	WDR63	intensified
OG0011038	RSG1	intensified
OG0011042	C1orf159	intensified
OG0011056	METTL25	intensified
OG0011066	AAMP	intensified
OG0011071	IFT27	intensified
OG0011080	ABCF1	intensified
OG0011092	DNAJC2	intensified
OG0011108	KIAA0101	intensified
OG0011112	MYO5C	intensified
OG0011113	RNF139	intensified
OG0011132	DRG1	intensified
OG0011136	TRIM23	intensified
OG0011140	DHX38	intensified
OG0011151	PEX6	intensified
OG0011155	NWD1	intensified
OG0011156	PSMD14	intensified
OG0011158	C19orf60	intensified
OG0011164	PPP2R3C	intensified
OG0011169	AP4S1	intensified
OG0011183	NENF	intensified
OG0011199	EXO1	intensified
OG0011205	TACO1	intensified
OG0011206	ACADSB	intensified
OG0011214	MRPL43	intensified
OG0011221	C10orf107	intensified
OG0011229	ZBTB3	intensified
OG0011234	POLR1A	intensified
OG0011239	SPIRE2	intensified
OG0011243	PAF1	intensified
OG0011245	TMEM25	intensified
OG0011249	TXNDC17	intensified
OG0011264	PMS1	intensified
OG0011267	EAF2	intensified
OG0011273	TRIM45	intensified
OG0011282	CREB3L4	intensified
OG0011283	ZBTB7B	intensified
OG0011294	TRPC1	intensified
OG0011295	C18orf63	intensified
OG0011297	DCTN3	intensified
OG0011307	RRNAD1	intensified
OG0011316	SLC50A1	intensified
OG0011336	BMP15	intensified
OG0011353	FAM73A	intensified
OG0011363	SCRIB	intensified
OG0011375	C6orf203	intensified
OG0011383	C10orf54	intensified
OG0011387	FAM120B	intensified
OG0011390	EIF2AK3	intensified
OG0011399	PIK3AP1	intensified
OG0011400	POLR1B	intensified
OG0011407	CEP44	intensified
OG0011423	TGFBI	intensified
OG0011427	FOSL1	intensified
OG0011430	SYCE3	intensified
OG0011441	UTP15	intensified
OG0011444	C1orf131	intensified
OG0011452	NSL1	intensified
OG0011461	DGKQ	intensified
OG0011472	HOXB2	intensified
OG0011476	CCDC101	intensified
OG0011489	DSTYK	intensified
OG0011492	PSMA5	intensified
OG0011509	FMR1	intensified
OG0011517	PTPMT1	intensified
OG0011523	TMEM81	intensified
OG0011537	TMEM130	intensified
OG0011549	CRYZL1	intensified
OG0011578	STYXL1	intensified
OG0011587	TRIAP1	intensified
OG0011641	CEP85L	intensified
OG0011646	GATB	intensified
OG0011663	TTC36	intensified
OG0011676	C1orf228	intensified
OG0011690	PEX12	intensified
OG0011693	CPSF1	intensified
OG0011707	AP5Z1	intensified
OG0011710	MAPK15	intensified
OG0011716	LRRC74B	intensified
OG0011722	TTC16	intensified
OG0011741	SUGT1	intensified
OG0011767	TCEANC2	intensified
OG0011782	TPGS2	intensified
OG0011788	FECH	intensified
OG0011794	NOP14	intensified
OG0011797	PRRG3	intensified
OG0011814	ITIH6	intensified
OG0011823	TNFRSF4	intensified
OG0011826	DDIT3	intensified
OG0011842	KIN	intensified
OG0011847	CCDC59	intensified
OG0011848	SOX5	intensified
OG0011861	TRIQK	intensified
OG0011863	SNAPIN	intensified
OG0011864	PEX11B	intensified
OG0011865	TXN2	intensified
OG0011866	FBF1	intensified
OG0011876	TMEM173	intensified
OG0011879	WDR61	intensified
OG0011891	NUPL2	intensified
OG0011906	FOXRED1	intensified
OG0011907	SETD9	intensified
OG0011909	SLC35B2	intensified
OG0011912	SARDH	intensified
OG0011942	EFCAB2	intensified
OG0011949	CHMP3	intensified
OG0011950	AP5M1	intensified
OG0011953	EPHX2	intensified
OG0011955	NEK9	intensified
OG0011960	MORN2	intensified
OG0011961	TRMT61B	intensified
OG0011964	MED1	intensified
OG0011975	ICT1	intensified
OG0011991	CDK10	intensified
OG0011992	MPZL3	intensified
OG0012002	DHX16	intensified
OG0012011	PARP9	intensified
OG0012024	BCS1L	intensified
OG0012037	ANKS3	intensified
OG0012062	MAN2B2	intensified
OG0012063	RAP1GDS1	intensified
OG0012065	FASTKD3	intensified
OG0012077	GOLGA5	intensified
OG0012081	ABCG8	intensified
OG0012085	C7orf72	intensified
OG0012092	GSTCD	intensified
OG0012108	POLR3B	intensified
OG0012121	ARV1	intensified
OG0012128	TMEM128	intensified
OG0012136	TBL3	intensified
OG0012137	TMEM150B	intensified
OG0012158	RPUSD4	intensified
OG0012160	PPP1R15B	intensified
OG0012162	ARFGAP1	intensified
OG0012167	ACOT8	intensified
OG0012169	PDE12	intensified
OG0012175	ETFDH	intensified
OG0012188	HSD17B8	intensified
OG0012198	KRR1	intensified
OG0012205	PEX2	intensified
OG0012236	SORBS1	intensified
OG0012246	P2RX2	intensified
OG0012250	NKX6-3	intensified
OG0012254	ASIP	intensified
OG0012294	IPO11	intensified
OG0012301	MBD4	intensified
OG0012306	PEX7	intensified
OG0012323	AAED1	intensified
OG0012345	AUNIP	intensified
OG0012351	C9orf142	intensified
OG0012355	C2orf81	intensified
OG0012364	PROS1	intensified
OG0012373	UBL5	intensified
OG0012393	ANKRD49	intensified
OG0012398	BRIX1	intensified
OG0012429	TSPAN12	intensified
OG0012431	POLG2	intensified
OG0012450	NRM	intensified
OG0012453	KATNAL2	intensified
OG0012469	LINS	intensified
OG0012492	FAM161B	intensified
OG0012493	MCM8	intensified
OG0012496	DDX24	intensified
OG0012510	CNTD1	intensified
OG0012511	NSDHL	intensified
OG0012533	CIR1	intensified
OG0012541	CCDC138	intensified
OG0012543	RBBP8	intensified
OG0012547	CALB1	intensified
OG0012550	EFNA4	intensified
OG0012555	TMIE	intensified
OG0012556	C8B	intensified
OG0012558	ANKRD53	intensified
OG0012571	TMEM234	intensified
OG0012573	DNAJC12	intensified
OG0012597	CMC2	intensified
OG0012609	STX18	intensified
OG0012619	NFATC2IP	intensified
OG0012631	NOL8	intensified
OG0012637	CDPF1	intensified
OG0012675	CCDC122	intensified
OG0012678	ALKBH3	intensified
OG0012733	LPCAT4	intensified
OG0012738	UBOX5	intensified
OG0012741	C1orf194	intensified
OG0012743	C9orf116	intensified
OG0012758	VAMP5	intensified
OG0012759	POLL	intensified
OG0012769	FAM151A	intensified
OG0012773	MRPL34	intensified
OG0012776	KIAA2026	intensified
OG0012801	TAB1	intensified
OG0012816	KIAA1024L	intensified
OG0012818	TMEM218	intensified
OG0012820	OVCA2	intensified
OG0012838	FSIP1	intensified
OG0012839	SLC25A21	intensified
OG0012843	JMJD7	intensified
OG0012847	PKMYT1	intensified
OG0012851	SYT15	intensified
OG0012866	KIAA0226L	intensified
OG0012871	SMARCAL1	intensified
OG0012887	NAGK	intensified
OG0012891	EBI3	intensified
OG0012895	LRRC27	intensified
OG0012921	SPATA4	intensified
OG0012949	P4HA3	intensified
OG0012967	CCDC153	intensified
OG0013022	C12orf43	intensified
OG0013033	TMEM141	intensified
OG0013076	ENDOV	intensified
OG0013087	WDR25	intensified
OG0013093	MRPL33	intensified
OG0013116	CD27	intensified
OG0013122	ABCF3	intensified
OG0013202	GLA	intensified
OG0013276	XBP1	intensified
OG0013291	CD8A	intensified
OG0013294	C17orf97	intensified
OG0013315	CCDC83	intensified
OG0013326	-	intensified
OG0013343	PPP1R17	intensified
OG0013417	-	intensified
OG0013429	NPVF	intensified
OG0013489	CD6	intensified
OG0013547	EXOG	intensified
OG0013549	DTHD1	intensified
OG0013597	TNFRSF13B	intensified
OG0013602	KLF1	intensified
OG0013802	LRRC72	intensified
OG0013807	CCDC185	intensified
