OG_symbol	selection	species
OG0007934	positive	Miuni
OG0006282	positive	Miuni
OG0007411	positive	Miuni
OG0009761	positive	Miuni
OG0006193	positive	Miuni
OG0005794	positive	Miuni
OG0005557	positive	Miuni
OG0007049	positive	Miuni
OG0011982	positive	Miuni
OG0007915	positive	Miuni
OG0006919	positive	Miuni
OG0008072	positive	Miuni
OG0008079	positive	Miuni
OG0007322	positive	Miuni
OG0009828	positive	Miuni
OG0009704	positive	Miuni
OG0008031	positive	Miuni
OG0006923	positive	Miuni
OG0005596	positive	Miuni
OG0010503	positive	Miuni
OG0011012	positive	Miuni
OG0007672	positive	Miuni
OG0005419	positive	Miuni
OG0010085	positive	Miuni
OG0011750	positive	Miuni
OG0009335	positive	Miuni
OG0007026	positive	Miuni
OG0009488	positive	Miuni
OG0005611	positive	Miuni
OG0008786	positive	Miuni
OG0009277	positive	Miuni
OG0009216	positive	Miuni
OG0009051	positive	Miuni
OG0011074	positive	Miuni
OG0012003	positive	Miuni
OG0011412	positive	Miuni
OG0007335	positive	Miuni
OG0006795	positive	Miuni
OG0010580	positive	Miuni
OG0005711	positive	Miuni
OG0007888	positive	Miuni
OG0010291	positive	Miuni
OG0007570	positive	Miuni
OG0011631	positive	Miuni
OG0009891	positive	Miuni
OG0009313	positive	Miuni
OG0010432	positive	Miuni
OG0010812	positive	Miuni
OG0007907	positive	Miuni
OG0007719	positive	Miuni
OG0007747	positive	Miuni
OG0010678	positive	Miuni
OG0009523	positive	Miuni
OG0010383	positive	Miuni
OG0007185	positive	Miuni
OG0007414	positive	Miuni
OG0006938	positive	Miuni
OG0011704	positive	Miuni
OG0009917	positive	Miuni
OG0009733	positive	Miuni
OG0007688	positive	Miuni
OG0011247	positive	Miuni
OG0012326	positive	Miuni
OG0012085	positive	Miuni
OG0005669	positive	Miuni
OG0008853	positive	Miuni
OG0009309	positive	Miuni
OG0007895	positive	Miuni
OG0005421	positive	Miuni
OG0008611	positive	Miuni
OG0009787	positive	Miuni
OG0011758	positive	Miuni
OG0006409	positive	Miuni
OG0008365	positive	Miuni
OG0010675	positive	Miuni
OG0011514	positive	Miuni
OG0010607	positive	Miuni
OG0008237	positive	Miuni
OG0011667	positive	Miuni
OG0011053	positive	Miuni
OG0009955	positive	Miuni
OG0011126	positive	Miuni
OG0008683	positive	Miuni
OG0008261	positive	Miuni
OG0011671	positive	Miuni
OG0011348	positive	Miuni
OG0011003	positive	Miuni
OG0009038	positive	Miuni
OG0008320	positive	Miuni
OG0006176	positive	Miuni
OG0008790	positive	Miuni
OG0006268	positive	Miuni
OG0008714	positive	Miuni
OG0009057	positive	Miuni
OG0009567	positive	Miuni
OG0005482	positive	Miuni
OG0007337	positive	Miuni
OG0010764	positive	Miuni
OG0008334	positive	Miuni
OG0008765	positive	Miuni
OG0009756	positive	Miuni
OG0006228	positive	Miuni
OG0008022	positive	Miuni
OG0005529	positive	Miuni
OG0007136	positive	Miuni
OG0008170	positive	Miuni
OG0011372	positive	Miuni
OG0010367	positive	Miuni
OG0011905	positive	Miuni
OG0008448	positive	Miuni
OG0006004	positive	Miuni
OG0006857	positive	Miuni
OG0010259	positive	Miuni
OG0006183	positive	Miuni
OG0010800	positive	Miuni
OG0006642	positive	Miuni
OG0007739	positive	Miuni
OG0005531	positive	Miuni
OG0005992	positive	Miuni
OG0009849	positive	Miuni
OG0008920	positive	Miuni
OG0011037	positive	Miuni
OG0010199	positive	Miuni
OG0011603	positive	Miuni
OG0011881	positive	Miuni
OG0008567	positive	Miuni
OG0006099	positive	Miuni
OG0006500	positive	Miuni
OG0006445	positive	Miuni
OG0006401	positive	Miuni
OG0009472	positive	Miuni
OG0009070	positive	Miuni
OG0007519	positive	Miuni
OG0009892	positive	Miuni
OG0010115	positive	Miuni
OG0009292	positive	Miuni
OG0009286	positive	Miuni
OG0006657	positive	Miuni
OG0008407	positive	Miuni
OG0008726	positive	Miuni
OG0008675	positive	Miuni
OG0009485	positive	Miuni
OG0011934	positive	Miuni
OG0006676	positive	Miuni
OG0008368	positive	Miuni
OG0005100	positive	Miuni
OG0011690	positive	Miuni
OG0008645	positive	Miuni
OG0008911	positive	Miuni
OG0009770	positive	Miuni
OG0005741	positive	Miuni
OG0006871	positive	Miuni
OG0012424	positive	Miuni
OG0012340	positive	Miuni
OG0007589	positive	Miuni
OG0009409	positive	Miuni
OG0005582	positive	Miuni
OG0009451	positive	Miuni
OG0011444	positive	Miuni
OG0009700	positive	Miuni
OG0008808	positive	Miuni
OG0007481	positive	Miuni
OG0005935	positive	Miuni
OG0008602	positive	Miuni
OG0008346	positive	Miuni
OG0010453	positive	Miuni
OG0008933	positive	Miuni
OG0007036	positive	Miuni
OG0005033	positive	Miuni
OG0006484	positive	Miuni
OG0006939	positive	Miuni
OG0010325	positive	Miuni
OG0007051	positive	Miuni
OG0011458	positive	Miuni
OG0007069	positive	Miuni
OG0008285	positive	Miuni
OG0012564	positive	Miuni
OG0007018	positive	Miuni
OG0010366	positive	Miuni
OG0005573	positive	Miuni
OG0009189	positive	Miuni
OG0010982	positive	Miuni
OG0007993	positive	Miuni
OG0009524	positive	Miuni
OG0010331	positive	Miuni
OG0008015	positive	Miuni
OG0005624	positive	Miuni
OG0008901	positive	Miuni
OG0005725	positive	Miuni
OG0008463	positive	Miuni
OG0011127	positive	Miuni
OG0007560	positive	Miuni
OG0008321	positive	Miuni
OG0009235	positive	Miuni
OG0010354	positive	Miuni
OG0009390	positive	Miuni
OG0008163	positive	Miuni
OG0005984	positive	Miuni
OG0005798	positive	Miuni
OG0009749	positive	Miuni
OG0011696	positive	Miuni
OG0011233	positive	Miuni
OG0005965	positive	Miuni
OG0011681	positive	Miuni
OG0011377	positive	Miuni
OG0007469	positive	Miuni
OG0007302	positive	Miuni
OG0009384	positive	Miuni
OG0007784	positive	Miuni
OG0004868	positive	Miuni
OG0008863	positive	Miuni
OG0012007	positive	Miuni
OG0010947	positive	Miuni
OG0011638	positive	Miuni
OG0006511	positive	Miuni
OG0009459	positive	Miuni
OG0009893	positive	Miuni
OG0008212	positive	Miuni
OG0005621	positive	Miuni
OG0010265	positive	Miuni
OG0005978	positive	Miuni
OG0005684	positive	Miuni
OG0008401	positive	Miuni
OG0011566	positive	Miuni
OG0008743	positive	Miuni
OG0011994	positive	Miuni
OG0006391	positive	Miuni
OG0010212	positive	Miuni
OG0011386	positive	Miuni
OG0010802	positive	Miuni
OG0009408	positive	Miuni
OG0007058	positive	Miuni
OG0009918	positive	Miuni
OG0011066	positive	Miuni
OG0007948	positive	Miuni
OG0007930	positive	Miuni
OG0010631	positive	Miuni
OG0005695	positive	Miuni
OG0007590	positive	Miuni
OG0010539	positive	Miuni
OG0007902	positive	Miuni
OG0006863	positive	Miuni
OG0010669	positive	Miuni
OG0006548	positive	Miuni
OG0008676	positive	Miuni
OG0010552	positive	Miuni
OG0010396	positive	Miuni
OG0012105	positive	Miuni
OG0007862	positive	Miuni
OG0007799	positive	Miuni
OG0008599	positive	Miuni
OG0007378	positive	Miuni
OG0011445	positive	Miuni
OG0007317	positive	Miuni
OG0008182	positive	Miuni
OG0011590	positive	Miuni
OG0011807	positive	Miuni
OG0006690	positive	Miuni
OG0007600	positive	Miuni
OG0010076	positive	Miuni
OG0008910	positive	Miuni
OG0010766	positive	Miuni
OG0007360	positive	Miuni
OG0006249	positive	Miuni
OG0006655	positive	Miuni
OG0009154	positive	Miuni
OG0008201	positive	Miuni
OG0005572	positive	Miuni
OG0006542	positive	Miuni
OG0005650	positive	Miuni
OG0006093	positive	Miuni
OG0007221	positive	Miuni
OG0005305	positive	Miuni
OG0012127	positive	Miuni
OG0010577	positive	Miuni
OG0009991	positive	Miuni
OG0007807	positive	Miuni
OG0009719	positive	Miuni
OG0011528	positive	Miuni
OG0007572	positive	Miuni
OG0011310	positive	Miuni
OG0006238	positive	Miuni
OG0010726	positive	Miuni
OG0010060	positive	Miuni
OG0010794	positive	Miuni
OG0008105	positive	Miuni
OG0007621	positive	Miuni
OG0010447	positive	Miuni
OG0007382	positive	Miuni
OG0006892	positive	Miuni
OG0010378	positive	Miuni
OG0007191	positive	Miuni
OG0005936	positive	Miuni
OG0007348	positive	Miuni
OG0005125	positive	Miuni
OG0012625	positive	Miuni
OG0010888	positive	Miuni
OG0011463	positive	Miuni
OG0009853	positive	Miuni
OG0006053	positive	Miuni
OG0008197	positive	Miuni
OG0011435	positive	Miuni
OG0009776	positive	Miuni
OG0010900	positive	Miuni
OG0006963	positive	Miuni
OG0006368	positive	Miuni
OG0010326	positive	Miuni
OG0010117	positive	Miuni
OG0006745	positive	Miuni
OG0005945	positive	Miuni
OG0006457	positive	Miuni
OG0007549	positive	Miuni
OG0006286	positive	Miuni
OG0008347	positive	Miuni
OG0009919	positive	Miuni
OG0006878	positive	Miuni
OG0010754	positive	Miuni
OG0012574	positive	Miuni
OG0006512	positive	Miuni
OG0008522	positive	Miuni
OG0007520	positive	Miuni
OG0010468	positive	Miuni
OG0005372	positive	Miuni
OG0011564	positive	Miuni
OG0008202	positive	Miuni
OG0007715	positive	Miuni
OG0011151	positive	Miuni
OG0008478	positive	Miuni
OG0008647	positive	Miuni
OG0011757	positive	Miuni
OG0009484	positive	Miuni
OG0006065	positive	Miuni
OG0009922	positive	Miuni
OG0009889	positive	Miuni
OG0007494	positive	Miuni
OG0011347	positive	Miuni
OG0011261	positive	Miuni
OG0007167	positive	Miuni
OG0012121	positive	Miuni
OG0011226	positive	Miuni
OG0010710	positive	Miuni
OG0009596	positive	Miuni
OG0006474	positive	Miuni
OG0008336	positive	Miuni
OG0011525	positive	Miuni
OG0010661	positive	Miuni
OG0008860	positive	Miuni
OG0011070	positive	Miuni
OG0008136	positive	Miuni
OG0007734	positive	Miuni
OG0009354	positive	Miuni
OG0010495	positive	Miuni
OG0005937	positive	Miuni
OG0009434	positive	Miuni
OG0009305	positive	Miuni
OG0007567	positive	Miuni
OG0007841	positive	Miuni
OG0008038	positive	Miuni
OG0012330	positive	Miuni
OG0008735	positive	Miuni
OG0010244	positive	Miuni
OG0011424	positive	Miuni
OG0006845	positive	Miuni
OG0008452	positive	Miuni
OG0011099	positive	Miuni
OG0008277	positive	Miuni
OG0007754	positive	Miuni
OG0011661	positive	Miuni
OG0011595	positive	Miuni
OG0005739	positive	Miuni
OG0010783	positive	Miuni
OG0008629	positive	Miuni
OG0011041	positive	Miuni
OG0008835	positive	Miuni
OG0007213	positive	Miuni
OG0010761	positive	Miuni
OG0009449	positive	Miuni
OG0006999	positive	Miuni
OG0010984	positive	Miuni
OG0010725	positive	Miuni
OG0005761	positive	Miuni
OG0006893	positive	Miuni
OG0006236	positive	Miuni
OG0007620	positive	Miuni
OG0012160	positive	Miuni
OG0010755	positive	Miuni
OG0008485	positive	Miuni
OG0006879	positive	Miuni
OG0011172	positive	Miuni
OG0007733	positive	Miuni
OG0011164	positive	Miuni
OG0006422	positive	Miuni
OG0006622	positive	Miuni
OG0005772	positive	Miuni
OG0010026	positive	Miuni
OG0011979	positive	Miuni
OG0012311	positive	Miuni
OG0010664	positive	Miuni
OG0005368	positive	Miuni
OG0007121	positive	Miuni
OG0008713	positive	Miuni
OG0007722	positive	Miuni
OG0008697	positive	Miuni
OG0012080	positive	Miuni
OG0007606	positive	Miuni
OG0008375	positive	Miuni
OG0006586	positive	Miuni
OG0007911	positive	Miuni
OG0007532	positive	Miuni
OG0009718	positive	Miuni
OG0006746	positive	Miuni
OG0008897	positive	Miuni
OG0007611	positive	Miuni
OG0005944	positive	Miuni
OG0009572	positive	Miuni
OG0008385	positive	Miuni
OG0010872	positive	Miuni
OG0012243	positive	Miuni
OG0006732	positive	Miuni
OG0005860	positive	Miuni
OG0006851	positive	Miuni
OG0006505	positive	Miuni
OG0011350	positive	Miuni
OG0007843	positive	Miuni
OG0011992	positive	Miuni
OG0008702	positive	Miuni
OG0009597	positive	Miuni
OG0008985	positive	Miuni
OG0009204	positive	Miuni
OG0006467	positive	Miuni
OG0007172	positive	Miuni
OG0007886	positive	Miuni
OG0008929	positive	Miuni
OG0011751	positive	Miuni
OG0006904	positive	Miuni
OG0007039	positive	Miuni
OG0009156	positive	Miuni
OG0009612	positive	Miuni
OG0006279	positive	Miuni
OG0010909	positive	Miuni
OG0006396	positive	Miuni
OG0011724	positive	Miuni
OG0011793	positive	Miuni
OG0009079	positive	Miuni
OG0007647	positive	Miuni
OG0005579	positive	Miuni
OG0012169	positive	Miuni
OG0006969	positive	Miuni
OG0008668	positive	Miuni
OG0007714	positive	Miuni
OG0011556	positive	Miuni
OG0006009	positive	Miuni
OG0010512	positive	Miuni
OG0009638	positive	Miuni
OG0004783	positive	Miuni
OG0009717	positive	Miuni
OG0007314	positive	Miuni
OG0007641	positive	Miuni
OG0007798	positive	Miuni
OG0008669	positive	Miuni
OG0011125	positive	Miuni
OG0010847	positive	Miuni
OG0005846	positive	Miuni
OG0007774	positive	Miuni
OG0012305	positive	Miuni
OG0011526	positive	Miuni
OG0007227	positive	Miuni
OG0007433	positive	Miuni
OG0011919	positive	Miuni
OG0010056	positive	Miuni
OG0011287	positive	Miuni
OG0010606	positive	Miuni
OG0006517	positive	Miuni
OG0006464	positive	Miuni
OG0006569	positive	Miuni
OG0012259	positive	Miuni
OG0006993	positive	Miuni
OG0007292	positive	Miuni
OG0011971	positive	Miuni
OG0006583	positive	Miuni
OG0006273	positive	Miuni
OG0006574	positive	Miuni
OG0008960	positive	Miuni
OG0009907	positive	Miuni
OG0008388	positive	Miuni
OG0009231	positive	Miuni
OG0005564	positive	Miuni
OG0011189	positive	Miuni
OG0006215	positive	Miuni
OG0012287	positive	Miuni
OG0008785	positive	Miuni
OG0010303	positive	Miuni
OG0007542	positive	Miuni
OG0010050	positive	Miuni
OG0007695	positive	Miuni
OG0012072	positive	Miuni
OG0010724	positive	Miuni
OG0012286	positive	Miuni
OG0006432	positive	Miuni
OG0010262	positive	Miuni
OG0006301	positive	Miuni
OG0007189	positive	Miuni
OG0006915	positive	Miuni
OG0010593	positive	Miuni
OG0005715	positive	Miuni
OG0007756	positive	Miuni
OG0007306	positive	Miuni
OG0010416	positive	Miuni
OG0005209	positive	Miuni
OG0010672	positive	Miuni
OG0010493	positive	Miuni
OG0007708	positive	Miuni
OG0010788	positive	Miuni
OG0010851	positive	Miuni
OG0011274	positive	Miuni
OG0009851	positive	Miuni
OG0008892	positive	Miuni
OG0006559	positive	Miuni
OG0011043	positive	Miuni
OG0007507	positive	Miuni
OG0007962	positive	Miuni
OG0010082	positive	Miuni
OG0008266	positive	Miuni
OG0008398	positive	Miuni
OG0010425	positive	Miuni
OG0011214	positive	Miuni
OG0009952	positive	Miuni
OG0011699	positive	Miuni
OG0008118	positive	Miuni
OG0011684	positive	Miuni
OG0005601	positive	Miuni
OG0011961	positive	Miuni
OG0007354	positive	Miuni
OG0010561	positive	Miuni
OG0010763	positive	Miuni
OG0007713	positive	Miuni
OG0006278	positive	Miuni
OG0011776	positive	Miuni
OG0009613	positive	Miuni
OG0007584	positive	Miuni
OG0008619	positive	Miuni
OG0011752	positive	Miuni
OG0011756	positive	Miuni
OG0008971	positive	Miuni
OG0008732	positive	Miuni
OG0011376	positive	Miuni
OG0011207	positive	Miuni
OG0007373	positive	Miuni
OG0007956	positive	Miuni
OG0008342	positive	Miuni
OG0011716	positive	Miuni
OG0005477	positive	Miuni
OG0012094	positive	Miuni
OG0006104	positive	Miuni
OG0009679	positive	Miuni
OG0009936	positive	Miuni
OG0007226	positive	Miuni
OG0011515	positive	Miuni
OG0006568	positive	Miuni
OG0008868	positive	Miuni
OG0011063	positive	Miuni
OG0011468	positive	Miuni
OG0006835	positive	Miuni
OG0005888	positive	Miuni
OG0010376	positive	Miuni
OG0006348	positive	Miuni
OG0011977	positive	Miuni
OG0008024	positive	Miuni
OG0007521	positive	Miuni
OG0007077	positive	Miuni
OG0007528	positive	Miuni
OG0011708	positive	Miuni
OG0008223	positive	Miuni
OG0008454	positive	Miuni
OG0011536	positive	Miuni
OG0007853	positive	Miuni
OG0005628	positive	Miuni
OG0008082	positive	Miuni
OG0007186	positive	Miuni
OG0010911	positive	Miuni
OG0012637	positive	Miuni
OG0011170	positive	Miuni
OG0008167	positive	Miuni
OG0005911	positive	Miuni
OG0011765	positive	Miuni
