OG_symbol	selection	species
OG0006896	positive	Nagal
OG0009576	positive	Nagal
OG0011353	positive	Nagal
OG0009774	positive	Nagal
OG0011372	positive	Nagal
OG0005948	positive	Nagal
OG0006004	positive	Nagal
OG0012648	positive	Nagal
OG0011567	positive	Nagal
OG0006848	positive	Nagal
OG0010844	positive	Nagal
OG0007602	positive	Nagal
OG0009312	positive	Nagal
OG0006099	positive	Nagal
OG0010407	positive	Nagal
OG0009697	positive	Nagal
OG0006500	positive	Nagal
OG0011805	positive	Nagal
OG0005963	positive	Nagal
OG0008316	positive	Nagal
OG0006657	positive	Nagal
OG0008726	positive	Nagal
OG0009764	positive	Nagal
OG0008231	positive	Nagal
OG0010877	positive	Nagal
OG0009654	positive	Nagal
OG0007481	positive	Nagal
OG0009711	positive	Nagal
OG0010132	positive	Nagal
OG0007385	positive	Nagal
OG0008953	positive	Nagal
OG0009468	positive	Nagal
OG0006196	positive	Nagal
OG0009087	positive	Nagal
OG0007689	positive	Nagal
OG0011782	positive	Nagal
OG0006638	positive	Nagal
OG0005573	positive	Nagal
OG0008796	positive	Nagal
OG0009365	positive	Nagal
OG0009837	positive	Nagal
OG0007916	positive	Nagal
OG0007951	positive	Nagal
OG0008463	positive	Nagal
OG0010354	positive	Nagal
OG0009390	positive	Nagal
OG0007005	positive	Nagal
OG0012183	positive	Nagal
OG0007455	positive	Nagal
OG0006221	positive	Nagal
OG0007469	positive	Nagal
OG0009653	positive	Nagal
OG0012007	positive	Nagal
OG0010297	positive	Nagal
OG0008391	positive	Nagal
OG0010202	positive	Nagal
OG0011566	positive	Nagal
OG0006533	positive	Nagal
OG0008225	positive	Nagal
OG0009444	positive	Nagal
OG0006184	positive	Nagal
OG0010781	positive	Nagal
OG0007930	positive	Nagal
OG0011519	positive	Nagal
OG0011092	positive	Nagal
OG0006982	positive	Nagal
OG0007344	positive	Nagal
OG0008317	positive	Nagal
OG0011242	positive	Nagal
OG0007499	positive	Nagal
OG0010616	positive	Nagal
OG0008367	positive	Nagal
OG0008099	positive	Nagal
OG0010997	positive	Nagal
OG0009592	positive	Nagal
OG0009730	positive	Nagal
OG0008037	positive	Nagal
OG0011023	positive	Nagal
OG0010144	positive	Nagal
OG0011225	positive	Nagal
OG0011807	positive	Nagal
OG0008291	positive	Nagal
OG0006249	positive	Nagal
OG0011069	positive	Nagal
OG0005322	positive	Nagal
OG0011656	positive	Nagal
OG0008861	positive	Nagal
OG0007391	positive	Nagal
OG0006093	positive	Nagal
OG0008451	positive	Nagal
OG0007083	positive	Nagal
OG0010241	positive	Nagal
OG0010271	positive	Nagal
OG0012185	positive	Nagal
OG0010315	positive	Nagal
OG0010009	positive	Nagal
OG0007572	positive	Nagal
OG0011273	positive	Nagal
OG0010019	positive	Nagal
OG0007831	positive	Nagal
OG0006529	positive	Nagal
OG0007566	positive	Nagal
OG0008127	positive	Nagal
OG0007191	positive	Nagal
OG0006226	positive	Nagal
OG0011764	positive	Nagal
OG0005125	positive	Nagal
OG0009948	positive	Nagal
OG0010612	positive	Nagal
OG0007059	positive	Nagal
OG0010728	positive	Nagal
OG0005664	positive	Nagal
OG0006936	positive	Nagal
OG0010690	positive	Nagal
OG0007446	positive	Nagal
OG0008871	positive	Nagal
OG0006178	positive	Nagal
OG0009691	positive	Nagal
OG0006556	positive	Nagal
OG0008533	positive	Nagal
OG0006878	positive	Nagal
OG0007682	positive	Nagal
OG0010585	positive	Nagal
OG0006807	positive	Nagal
OG0011257	positive	Nagal
OG0009405	positive	Nagal
OG0010594	positive	Nagal
OG0010040	positive	Nagal
OG0009290	positive	Nagal
OG0008730	positive	Nagal
OG0011151	positive	Nagal
OG0006621	positive	Nagal
OG0009387	positive	Nagal
OG0009157	positive	Nagal
OG0006246	positive	Nagal
OG0010599	positive	Nagal
OG0011534	positive	Nagal
OG0008727	positive	Nagal
OG0006762	positive	Nagal
OG0007113	positive	Nagal
OG0007495	positive	Nagal
OG0011347	positive	Nagal
OG0006090	positive	Nagal
OG0008014	positive	Nagal
OG0010451	positive	Nagal
OG0011853	positive	Nagal
OG0008860	positive	Nagal
OG0006804	positive	Nagal
OG0010204	positive	Nagal
OG0007765	positive	Nagal
OG0010244	positive	Nagal
OG0008452	positive	Nagal
OG0008131	positive	Nagal
OG0007330	positive	Nagal
OG0008327	positive	Nagal
OG0009775	positive	Nagal
OG0011111	positive	Nagal
OG0006879	positive	Nagal
OG0007733	positive	Nagal
OG0010738	positive	Nagal
OG0008575	positive	Nagal
OG0009656	positive	Nagal
OG0012110	positive	Nagal
OG0010801	positive	Nagal
OG0008534	positive	Nagal
OG0011850	positive	Nagal
OG0007053	positive	Nagal
OG0009728	positive	Nagal
OG0008713	positive	Nagal
OG0008466	positive	Nagal
OG0008697	positive	Nagal
OG0009716	positive	Nagal
OG0006950	positive	Nagal
OG0011281	positive	Nagal
OG0011973	positive	Nagal
OG0007505	positive	Nagal
OG0006555	positive	Nagal
OG0010628	positive	Nagal
OG0009941	positive	Nagal
OG0010205	positive	Nagal
OG0011019	positive	Nagal
OG0006224	positive	Nagal
OG0007851	positive	Nagal
OG0011573	positive	Nagal
OG0009373	positive	Nagal
OG0007766	positive	Nagal
OG0009986	positive	Nagal
OG0011413	positive	Nagal
OG0007654	positive	Nagal
OG0010792	positive	Nagal
OG0009363	positive	Nagal
OG0008133	positive	Nagal
OG0012763	positive	Nagal
OG0008314	positive	Nagal
OG0011724	positive	Nagal
OG0009079	positive	Nagal
OG0011148	positive	Nagal
OG0010254	positive	Nagal
OG0008609	positive	Nagal
OG0010838	positive	Nagal
OG0011999	positive	Nagal
OG0007641	positive	Nagal
OG0008130	positive	Nagal
OG0007485	positive	Nagal
OG0004980	positive	Nagal
OG0006953	positive	Nagal
OG0008630	positive	Nagal
OG0009842	positive	Nagal
OG0006797	positive	Nagal
OG0007491	positive	Nagal
OG0006273	positive	Nagal
OG0009804	positive	Nagal
OG0007109	positive	Nagal
OG0007998	positive	Nagal
OG0006218	positive	Nagal
OG0009170	positive	Nagal
OG0011360	positive	Nagal
OG0010303	positive	Nagal
OG0012072	positive	Nagal
OG0006059	positive	Nagal
OG0009937	positive	Nagal
OG0009897	positive	Nagal
OG0009357	positive	Nagal
OG0010593	positive	Nagal
OG0006635	positive	Nagal
OG0008923	positive	Nagal
OG0011479	positive	Nagal
OG0007708	positive	Nagal
OG0008944	positive	Nagal
OG0006996	positive	Nagal
OG0011598	positive	Nagal
OG0007746	positive	Nagal
OG0007962	positive	Nagal
OG0008266	positive	Nagal
OG0008398	positive	Nagal
OG0010770	positive	Nagal
OG0010017	positive	Nagal
OG0009894	positive	Nagal
OG0008144	positive	Nagal
OG0008495	positive	Nagal
OG0007209	positive	Nagal
OG0007332	positive	Nagal
OG0006127	positive	Nagal
OG0011397	positive	Nagal
OG0010462	positive	Nagal
OG0008695	positive	Nagal
OG0007340	positive	Nagal
OG0009968	positive	Nagal
OG0008619	positive	Nagal
OG0006541	positive	Nagal
OG0006875	positive	Nagal
OG0008997	positive	Nagal
OG0010753	positive	Nagal
OG0008046	positive	Nagal
OG0009470	positive	Nagal
OG0011314	positive	Nagal
OG0012298	positive	Nagal
OG0006835	positive	Nagal
OG0009248	positive	Nagal
OG0010160	positive	Nagal
OG0008696	positive	Nagal
OG0012078	positive	Nagal
OG0011651	positive	Nagal
OG0010653	positive	Nagal
OG0009067	positive	Nagal
OG0007157	positive	Nagal
OG0010559	positive	Nagal
OG0006410	positive	Nagal
OG0011575	positive	Nagal
OG0006602	positive	Nagal
OG0012062	positive	Nagal
OG0008167	positive	Nagal
OG0006899	positive	Nagal
