OG_ID	Preferred_name	selection
OG0003747	NANS	relaxed
OG0003750	CCDC171	relaxed
OG0003753	IQSEC3	relaxed
OG0003754	RPL18A	relaxed
OG0003755	PREP	relaxed
OG0003757	NRG3	relaxed
OG0003759	BET1	relaxed
OG0003769	APOD	relaxed
OG0003777	RBM12B	relaxed
OG0003783	ZBTB16	relaxed
OG0003785	WIZ	relaxed
OG0003792	TCF20	relaxed
OG0003796	EIF3H	relaxed
OG0003803	PLEC	relaxed
OG0003804	UGP2	relaxed
OG0003808	ST6GAL1	relaxed
OG0003812	CLN8	relaxed
OG0003813	PRKCE	relaxed
OG0003822	COL6A1	relaxed
OG0003824	PAQR3	relaxed
OG0003826	NOD1	relaxed
OG0003827	HSPA14	relaxed
OG0003829	FAM135B	relaxed
OG0003831	PHB	relaxed
OG0003834	ABCC5	relaxed
OG0003835	THOC2	relaxed
OG0003840	TGM1	relaxed
OG0003842	SLC22A23	relaxed
OG0003843	HPD	relaxed
OG0003845	MAGI2	relaxed
OG0003848	ADCY9	relaxed
OG0003853	NACC1	relaxed
OG0003855	NR3C1	relaxed
OG0003858	RIPK2	relaxed
OG0003862	PDAP1	relaxed
OG0003863	KIAA1958	relaxed
OG0003865	MCL1	relaxed
OG0003867	KCTD15	relaxed
OG0003868	SAP130	relaxed
OG0003874	CAMSAP2	relaxed
OG0003886	CMAS	relaxed
OG0003916	NPEPL1	relaxed
OG0003922	PRG4	relaxed
OG0003926	MLLT4	relaxed
OG0003928	KCMF1	relaxed
OG0003930	REV3L	relaxed
OG0003933	PEX5L	relaxed
OG0003938	FBXL19	relaxed
OG0003942	SAMD12	relaxed
OG0003954	RD3	relaxed
OG0003957	SLC25A17	relaxed
OG0003962	EI24	relaxed
OG0003964	C6orf106	relaxed
OG0003968	PHB2	relaxed
OG0003969	EIF2S1	relaxed
OG0003970	SNX18	relaxed
OG0003977	MMGT1	relaxed
OG0003978	GRAMD1B	relaxed
OG0003979	CHAF1A	relaxed
OG0003981	CCSER2	relaxed
OG0003987	AIMP1	relaxed
OG0003989	CBX6	relaxed
OG0003998	KIFC1	relaxed
OG0003999	CHTOP	relaxed
OG0004009	FGD5	relaxed
OG0004013	TNNC2	relaxed
OG0004014	B4GALNT1	relaxed
OG0004018	EXOC3L2	relaxed
OG0004020	CREB5	relaxed
OG0004022	RHBDD2	relaxed
OG0004025	ITGB3	relaxed
OG0004027	INHBB	relaxed
OG0004038	DFNB31	relaxed
OG0004040	PDE7A	relaxed
OG0004042	ABCD3	relaxed
OG0004045	PPP1R10	relaxed
OG0004046	TMEM67	relaxed
OG0004047	TARDBP	relaxed
OG0004048	TNFAIP2	relaxed
OG0004054	TAT	relaxed
OG0004061	PCGF5	relaxed
OG0004062	PTDSS1	relaxed
OG0004064	RNF34	relaxed
OG0004065	BAZ2B	relaxed
OG0004068	ZNF292	relaxed
OG0004069	CLINT1	relaxed
OG0004071	CDYL	relaxed
OG0004073	DYNC1H1	relaxed
OG0004082	PHF20	relaxed
OG0004085	NBAS	relaxed
OG0004087	CNST	relaxed
OG0004089	SCAPER	relaxed
OG0004091	OPTN	relaxed
OG0004093	SWAP70	relaxed
OG0004096	UNC5D	relaxed
OG0004097	SETX	relaxed
OG0004099	ATF4	relaxed
OG0004100	RPE65	relaxed
OG0004105	TAX1BP1	relaxed
OG0004110	UBE2O	relaxed
OG0004111	RBM17	relaxed
OG0004112	PPFIBP1	relaxed
OG0004114	COL14A1	relaxed
OG0004116	URB1	relaxed
OG0004117	MAGI3	relaxed
OG0004134	CBX7	relaxed
OG0004148	TRPM2	relaxed
OG0004152	CD7	relaxed
OG0004155	F5	relaxed
OG0004161	RPL18	relaxed
OG0004166	MUSK	relaxed
OG0004169	NDUFAF4	relaxed
OG0004170	PDP1	relaxed
OG0004172	PTGER4	relaxed
OG0004174	TSR2	relaxed
OG0004193	SMARCAD1	relaxed
OG0004201	FAM84B	relaxed
OG0004206	RTN1	relaxed
OG0004210	ANKRD1	relaxed
OG0004216	SNAP91	relaxed
OG0004217	HELZ	relaxed
OG0004220	ABI3	relaxed
OG0004222	CECR2	relaxed
OG0004227	KIAA1161	relaxed
OG0004228	PISD	relaxed
OG0004229	ANO8	relaxed
OG0004230	FST	relaxed
OG0004241	NFKBIA	relaxed
OG0004245	PORCN	relaxed
OG0004250	ERCC2	relaxed
OG0004252	SNRPC	relaxed
OG0004257	PBK	relaxed
OG0004258	PVRL1	relaxed
OG0004263	PPME1	relaxed
OG0004265	GPS2	relaxed
OG0004267	NR1D2	relaxed
OG0004268	DIABLO	relaxed
OG0004269	ZNF513	relaxed
OG0004270	MIER3	relaxed
OG0004272	FBXL17	relaxed
OG0004274	SLC35A3	relaxed
OG0004275	NR4A2	relaxed
OG0004276	CORO7	relaxed
OG0004277	RERE	relaxed
OG0004279	MAU2	relaxed
OG0004286	C11orf30	relaxed
OG0004288	PSME3	relaxed
OG0004292	TJAP1	relaxed
OG0004294	MYOZ2	relaxed
OG0004295	ZNF706	relaxed
OG0004296	ZNF326	relaxed
OG0004297	MAP3K20	relaxed
OG0004298	RBM33	relaxed
OG0004301	CBLL1	relaxed
OG0004307	SCAF4	relaxed
OG0004308	RAD21	relaxed
OG0004311	PA2G4	relaxed
OG0004312	MRAS	relaxed
OG0004316	KARS	relaxed
OG0004320	IRF8	relaxed
OG0004323	CPT2	relaxed
OG0004324	NSF	relaxed
OG0004325	ZNF207	relaxed
OG0004327	PRDM2	relaxed
OG0004328	OSBPL9	relaxed
OG0004336	TTLL5	relaxed
OG0004337	NALCN	relaxed
OG0004338	RNF146	relaxed
OG0004339	SLC30A10	relaxed
OG0004340	DDX18	relaxed
OG0004341	DNAJC8	relaxed
OG0004342	RFX1	relaxed
OG0004343	BDKRB2	relaxed
OG0004347	TMEM55B	relaxed
OG0004348	PLEKHA1	relaxed
OG0004352	GOT2	relaxed
OG0004354	PRRC2C	relaxed
OG0004358	ZC3H13	relaxed
OG0004361	SRF	relaxed
OG0004362	COPS2	relaxed
OG0004370	GPR133	relaxed
OG0004372	VEZF1	relaxed
OG0004373	ZNF609	relaxed
OG0004377	KLF3	relaxed
OG0004384	SMCR8	relaxed
OG0004386	ATXN2L	relaxed
OG0004388	DDHD1	relaxed
OG0004389	CHMP2B	relaxed
OG0004390	KANSL1	relaxed
OG0004393	ZRANB1	relaxed
OG0004395	ARHGEF18	relaxed
OG0004396	DNAJC6	relaxed
OG0004397	ZRSR2	relaxed
OG0004398	GLRB	relaxed
OG0004399	CDC42EP4	relaxed
OG0004400	DIXDC1	relaxed
OG0004402	HEPACAM	relaxed
OG0004404	RBM45	relaxed
OG0004406	DSP	relaxed
OG0004407	NCAM2	relaxed
OG0004409	YTHDC2	relaxed
OG0004414	PLD1	relaxed
OG0004415	PCDH1	relaxed
OG0004417	FRG1	relaxed
OG0004420	PERP	relaxed
OG0004425	GLG1	relaxed
OG0004427	CBX8	relaxed
OG0004428	PSAP	relaxed
OG0004429	CIT	relaxed
OG0004431	LRCH2	relaxed
OG0004434	EIF5	relaxed
OG0004435	SSFA2	relaxed
OG0004437	TTC28	relaxed
OG0004439	RAPGEF1	relaxed
OG0004440	LAMA4	relaxed
OG0004441	CNOT1	relaxed
OG0004442	PTPRO	relaxed
OG0004443	ARID2	relaxed
OG0004444	CTNND2	relaxed
OG0004445	SPINT1	relaxed
OG0004449	ARHGAP19	relaxed
OG0004450	BCOR	relaxed
OG0004452	DLG5	relaxed
OG0004455	GPM6A	relaxed
OG0004461	SEMA4G	relaxed
OG0004462	ZMYND8	relaxed
OG0004466	MYO6	relaxed
OG0004467	AOC1	relaxed
OG0004468	TMEM145	relaxed
OG0004481	LIF	relaxed
OG0004484	RIMS3	relaxed
OG0004486	TMEM132E	relaxed
OG0004488	EXOC1L	relaxed
OG0004489	PLXNC1	relaxed
OG0004490	FAM32A	relaxed
OG0004492	CMBL	relaxed
OG0004496	RPS15	relaxed
OG0004498	RPL11	relaxed
OG0004500	KCTD21	relaxed
OG0004502	RNF17	relaxed
OG0004509	BSX	relaxed
OG0004512	COLQ	relaxed
OG0004514	KBTBD13	relaxed
OG0004515	LAMB3	relaxed
OG0004519	HTR1A	relaxed
OG0004520	FGA	relaxed
OG0004521	KCNS3	relaxed
OG0004522	SUPT4H1	relaxed
OG0004524	FBXO40	relaxed
OG0004525	KIAA0195	relaxed
OG0004527	PCM1	relaxed
OG0004540	AK9	relaxed
OG0004541	PSMD4	relaxed
OG0004545	POLR2C	relaxed
OG0004547	WHSC1L1	relaxed
OG0004549	C9orf84	relaxed
OG0004550	FEZ1	relaxed
OG0004554	CEL	relaxed
OG0004555	MGAT5B	relaxed
OG0004560	SPCS3	relaxed
OG0004561	ABRA	relaxed
OG0004564	LRGUK	relaxed
OG0004568	COL13A1	relaxed
OG0004572	SLC18B1	relaxed
OG0004574	CYP19A1	relaxed
OG0004575	PDZD7	relaxed
OG0004578	NHS	relaxed
OG0004580	SNW1	relaxed
OG0004583	SMIM14	relaxed
OG0004589	C1orf106	relaxed
OG0004593	MYO9A	relaxed
OG0004597	ASH1L	relaxed
OG0004598	YLPM1	relaxed
OG0004600	CDHR1	relaxed
OG0004603	SRCIN1	relaxed
OG0004613	GRID2IP	relaxed
OG0004617	HADHA	relaxed
OG0004630	PPP1R27	relaxed
OG0004634	ARHGEF12	relaxed
OG0004635	DXO	relaxed
OG0004636	SEL1L3	relaxed
OG0004638	KCNK5	relaxed
OG0004645	SLC9A3	relaxed
OG0004648	ACKR4	relaxed
OG0004650	ASTN2	relaxed
OG0004651	NSFL1C	relaxed
OG0004654	PLEKHA5	relaxed
OG0004655	BCORL1	relaxed
OG0004658	IGFBP2	relaxed
OG0004663	LEPR	relaxed
OG0004671	BIN2	relaxed
OG0004674	KIAA1279	relaxed
OG0004687	TM7SF3	relaxed
OG0004689	C3orf70	relaxed
OG0004690	HINT3	relaxed
OG0004694	S1PR1	relaxed
OG0004695	EOMES	relaxed
OG0004696	DIEXF	relaxed
OG0004699	RDH10	relaxed
OG0004700	GSAP	relaxed
OG0004702	KLHL8	relaxed
OG0004711	SOSTDC1	relaxed
OG0004713	ACO2	relaxed
OG0004714	CDCP1	relaxed
OG0004715	PPT2	relaxed
OG0004716	ATP5A1	relaxed
OG0004718	PLEKHS1	relaxed
OG0004720	OLA1	relaxed
OG0004723	TCERG1	relaxed
OG0004724	Pole3	relaxed
OG0004725	MAP3K14	relaxed
OG0004726	TRIM13	relaxed
OG0004728	SRSF2	relaxed
OG0004731	SSR1	relaxed
OG0004732	CAT	relaxed
OG0004733	TP53I11	relaxed
OG0004735	GPHN	relaxed
OG0004738	SLC25A32	relaxed
OG0004739	GMPPA	relaxed
OG0004740	RALGAPA1	relaxed
OG0004741	FIBCD1	relaxed
OG0004742	PLD5	relaxed
OG0004744	PPP1R9B	relaxed
OG0004745	TRPC4AP	relaxed
OG0004746	ITGA2	relaxed
OG0004749	MED26	relaxed
OG0004750	RGS7BP	relaxed
OG0004752	IWS1	relaxed
OG0004755	SNX27	relaxed
OG0004760	TCP11L1	relaxed
OG0004761	TERF2	relaxed
OG0004767	PDCD10	relaxed
OG0004769	TUBGCP6	relaxed
OG0004773	MEOX2	relaxed
OG0004781	FCHSD2	relaxed
OG0004782	DLX3	relaxed
OG0004785	MDM4	relaxed
OG0004788	NUP98	relaxed
OG0004789	AIDA	relaxed
OG0004792	HBP1	relaxed
OG0004793	APOBEC2	relaxed
OG0004796	ASB2	relaxed
OG0004798	SPEN	relaxed
OG0004801	ARRDC1	relaxed
OG0004802	SNX29	relaxed
OG0004804	EGR1	relaxed
OG0004806	PGAP1	relaxed
OG0004812	SEMA3A	relaxed
OG0004813	CTTNBP2NL	relaxed
OG0004814	MED7	relaxed
OG0004816	FBXO11	relaxed
OG0004818	RBM22	relaxed
OG0004819	MPP5	relaxed
OG0004821	NCAPD2	relaxed
OG0004822	ATXN3	relaxed
OG0004823	CPM	relaxed
OG0004826	OGN	relaxed
OG0004827	RANBP1	relaxed
OG0004829	MAP7D1	relaxed
OG0004830	FAF1	relaxed
OG0004831	TNPO3	relaxed
OG0004834	JAGN1	relaxed
OG0004835	SRRM1	relaxed
OG0004838	EIF4G3	relaxed
OG0004839	SMC3	relaxed
OG0004841	CHST15	relaxed
OG0004842	TP63	relaxed
OG0004843	EMILIN3	relaxed
OG0004845	PHKB	relaxed
OG0004850	SCARA5	relaxed
OG0004853	MCM3AP	relaxed
OG0004854	NFATC1	relaxed
OG0004856	FLRT2	relaxed
OG0004857	ARHGAP12	relaxed
OG0004858	TMEM168	relaxed
OG0004865	KIAA1522	relaxed
OG0004866	RAPGEF5	relaxed
OG0004867	COL16A1	relaxed
OG0004868	TTC38	relaxed
OG0004869	GTSF1	relaxed
OG0004870	WDR48	relaxed
OG0004872	CYB5R4	relaxed
OG0004873	PHLDB2	relaxed
OG0004875	CAPRIN1	relaxed
OG0004879	NPEPPS	relaxed
OG0004880	EXOC2	relaxed
OG0004882	ZNF335	relaxed
OG0004884	PDE2A	relaxed
OG0004886	ARHGAP35	relaxed
OG0004887	PRRC2B	relaxed
OG0004888	PSMB3	relaxed
OG0004889	GLTP	relaxed
OG0004890	PDHX	relaxed
OG0004891	EWSR1	relaxed
OG0004892	SLC38A7	relaxed
OG0004893	AZIN1	relaxed
OG0004895	ZNF362	relaxed
OG0004896	HSP90B1	relaxed
OG0004898	GTPBP2	relaxed
OG0004905	ZC3H11A	relaxed
OG0004907	COL4A3BP	relaxed
OG0004908	PCDH10	relaxed
OG0004909	KAT7	relaxed
OG0004911	OPA1	relaxed
OG0004912	SOBP	relaxed
OG0004915	FAM208A	relaxed
OG0004916	PCDH18	relaxed
OG0004917	EIF3A	relaxed
OG0004919	HID1	relaxed
OG0004920	SUZ12	relaxed
OG0004921	SLC6A9	relaxed
OG0004923	SLC29A4	relaxed
OG0004924	TCF12	relaxed
OG0004925	ABLIM3	relaxed
OG0004927	GPR155	relaxed
OG0004928	WDR47	relaxed
OG0004929	PPP1R8	relaxed
OG0004931	BMPR2	relaxed
OG0004935	TMTC2	relaxed
OG0004937	RAPH1	relaxed
OG0004938	ZNF644	relaxed
OG0004940	ANKIB1	relaxed
OG0004941	CACHD1	relaxed
OG0004942	SGIP1	relaxed
OG0004943	EDC4	relaxed
OG0004944	AGL	relaxed
OG0004950	RBBP6	relaxed
OG0004952	FEZ2	relaxed
OG0004953	REPS1	relaxed
OG0004956	TPR	relaxed
OG0004957	CEP170	relaxed
OG0004958	GLIS2	relaxed
OG0004959	ZEB2	relaxed
OG0004960	KIAA0368	relaxed
OG0004961	ZFAND1	relaxed
OG0004962	PLEKHA7	relaxed
OG0004963	ZFYVE9	relaxed
OG0004964	KIAA1549	relaxed
OG0004966	SMG1	relaxed
OG0004971	ATOX1	relaxed
OG0004976	KATNBL1	relaxed
OG0004978	METAP2	relaxed
OG0004981	ST6GALNAC5	relaxed
OG0004982	NUCKS1	relaxed
OG0004984	SRP14	relaxed
OG0004985	NEDD8	relaxed
OG0004987	SRL	relaxed
OG0004991	GPM6B	relaxed
OG0005004	NR6A1	relaxed
OG0005005	FOXO4	relaxed
OG0005007	UNC80	relaxed
OG0005010	LZTS3	relaxed
OG0005011	RSAD2	relaxed
OG0005015	PKD2	relaxed
OG0005016	STC1	relaxed
OG0005021	WNT1	relaxed
OG0005022	KCTD6	relaxed
OG0005025	SLC16A12	relaxed
OG0005026	TGFBRAP1	relaxed
OG0005028	FGD4	relaxed
OG0005031	ESD	relaxed
OG0005032	CPB2	relaxed
OG0005037	SALL4	relaxed
OG0005039	CYP7A1	relaxed
OG0005041	KIAA0430	relaxed
OG0005042	HERC2	relaxed
OG0005043	LIN52	relaxed
OG0005044	RGS14	relaxed
OG0005045	TMEM117	relaxed
OG0005046	ADAT1	relaxed
OG0005048	POLR1C	relaxed
OG0005050	AICDA	relaxed
OG0005052	FBXO41	relaxed
OG0005053	RARS	relaxed
OG0005054	LOXHD1	relaxed
OG0005055	NPC2	relaxed
OG0005056	SDHB	relaxed
OG0005058	GPATCH8	relaxed
OG0005061	DHX8	relaxed
OG0005062	ZMAT2	relaxed
OG0005064	MND1	relaxed
OG0005066	BCL9L	relaxed
OG0005068	CDO1	relaxed
OG0005075	OTOL1	relaxed
OG0005076	CNRIP1	relaxed
OG0005089	ZFAT	relaxed
OG0005094	GCK	relaxed
OG0005095	FAM136A	relaxed
OG0005096	ABLIM1	relaxed
OG0005097	MYC	relaxed
OG0005102	FCF1	relaxed
OG0005104	RSL24D1	relaxed
OG0005105	LMOD2	relaxed
OG0005108	TRRAP	relaxed
OG0005109	LRIT1	relaxed
OG0005110	CCDC120	relaxed
OG0005111	TYR	relaxed
OG0005112	C14orf166	relaxed
OG0005113	RSRC1	relaxed
OG0005114	GDE1	relaxed
OG0005116	TMEM25	relaxed
OG0005118	C11orf57	relaxed
OG0005120	CADM1	relaxed
OG0005121	DBX1	relaxed
OG0005122	COASY	relaxed
OG0005125	INHBA	relaxed
OG0005129	GLO1	relaxed
OG0005131	ALDH7A1	relaxed
OG0005134	LSM12	relaxed
OG0005137	SETBP1	relaxed
OG0005138	APRT	relaxed
OG0005141	SNX14	relaxed
OG0005143	PRKCSH	relaxed
OG0005145	ARMC3	relaxed
OG0005147	C2orf68	relaxed
OG0005149	TRIM66	relaxed
OG0005151	DCP2	relaxed
OG0005152	UQCRFS1	relaxed
OG0005155	HSPBAP1	relaxed
OG0005159	RNASEH1	relaxed
OG0005160	SETD2	relaxed
OG0005163	GRAP2	relaxed
OG0005166	C8orf4	relaxed
OG0005169	MCM3	relaxed
OG0005172	TRMT112	relaxed
OG0005173	FAM222B	relaxed
OG0005175	MRPS16	relaxed
OG0005176	VAPA	relaxed
OG0005177	WNT6	relaxed
OG0005178	CCDC127	relaxed
OG0005179	ZCCHC14	relaxed
OG0005184	MFAP1	relaxed
OG0005185	QRICH1	relaxed
OG0005186	SKI	relaxed
OG0005187	SLC20A1	relaxed
OG0005191	GRTP1	relaxed
OG0005193	RPF1	relaxed
OG0005194	TMEM178A	relaxed
OG0005195	ALCAM	relaxed
OG0005202	CCDC142	relaxed
OG0005204	HACE1	relaxed
OG0005205	ZMAT3	relaxed
OG0005206	C1orf43	relaxed
OG0005207	TYMP	relaxed
OG0005208	PPP1R3B	relaxed
OG0005214	BCKDK	relaxed
OG0005215	SUPT6H	relaxed
OG0005219	MDGA2	relaxed
OG0005225	PHC3	relaxed
OG0005230	SLITRK5	relaxed
OG0005232	PDCD6	relaxed
OG0005238	BNIP1	relaxed
OG0005239	ABCF2	relaxed
OG0005241	MED15	relaxed
OG0005243	ATXN7	relaxed
OG0005244	JADE2	relaxed
OG0005246	TMEM200A	relaxed
OG0005248	MOCS2	relaxed
OG0005249	TSPAN13	relaxed
OG0005250	NCAM1	relaxed
OG0005251	CLU	relaxed
OG0005255	KLHL20	relaxed
OG0005256	POLR3D	relaxed
OG0005257	PSMD11	relaxed
OG0005258	CPE	relaxed
OG0005260	P2RX3	relaxed
OG0005264	CCRN4L	relaxed
OG0005269	MICU3	relaxed
OG0005270	ADCY3	relaxed
OG0005271	MTF1	relaxed
OG0005274	HAL	relaxed
OG0005275	TMEM27	relaxed
OG0005278	TAF8	relaxed
OG0005280	EMD	relaxed
OG0005281	CGN	relaxed
OG0005282	TGFBR2	relaxed
OG0005283	CCNB1	relaxed
OG0005290	BCL9	relaxed
OG0005291	NEMF	relaxed
OG0005292	C7orf57	relaxed
OG0005296	MGEA5	relaxed
OG0005297	SPTLC1	relaxed
OG0005299	ELK3	relaxed
OG0005303	VPS45	relaxed
OG0005306	IRF2BP2	relaxed
OG0005309	CLN3	relaxed
OG0005312	PI4KB	relaxed
OG0005313	ADAMTS15	relaxed
OG0005314	ENTPD5	relaxed
OG0005315	NOP58	relaxed
OG0005316	SSB	relaxed
OG0005318	MIR1199	relaxed
OG0005320	TCP1	relaxed
OG0005321	ACOT13	relaxed
OG0005322	NFYB	relaxed
OG0005325	R3HDM2	relaxed
OG0005326	THY1	relaxed
OG0005330	ARHGAP27	relaxed
OG0005335	PLCB4	relaxed
OG0005336	DCAF15	relaxed
OG0005338	TBC1D30	relaxed
OG0005340	PLP1	relaxed
OG0005341	GPI	relaxed
OG0005342	FOXO1	relaxed
OG0005343	B3GALTL	relaxed
OG0005347	PPIL2	relaxed
OG0005349	KDM5B	relaxed
OG0005350	MEA1	relaxed
OG0005351	SYNPO2L	relaxed
OG0005352	TYRO3	relaxed
OG0005353	FMOD	relaxed
OG0005354	KIAA2018	relaxed
OG0005355	PTPRQ	relaxed
OG0005356	ITM2B	relaxed
OG0005358	ADO	relaxed
OG0005359	TFPT	relaxed
OG0005364	GNB5	relaxed
OG0005365	PIK3R6	relaxed
OG0005367	TAF5L	relaxed
OG0005368	ZNF622	relaxed
OG0005372	SYNRG	relaxed
OG0005376	G6PD	relaxed
OG0005378	ATXN7L2	relaxed
OG0005383	STK10	relaxed
OG0005388	ZCRB1	relaxed
OG0005392	NUP214	relaxed
OG0005393	CNKSR1	relaxed
OG0005394	KCTD16	relaxed
OG0005395	JMY	relaxed
OG0005397	NUP88	relaxed
OG0005398	ABHD2	relaxed
OG0005399	KHDRBS1	relaxed
OG0005400	SEMA6B	relaxed
OG0005401	RASSF8	relaxed
OG0005402	SCN4B	relaxed
OG0005408	ZBTB17	relaxed
OG0005410	GPR37L1	relaxed
OG0005412	TUFT1	relaxed
OG0005414	KLF7	relaxed
OG0005416	SCCPDH	relaxed
OG0005417	BHLHE41	relaxed
OG0005418	FIBIN	relaxed
OG0005419	UBAC2	relaxed
OG0005420	SHOC2	relaxed
OG0005421	SIX4	relaxed
OG0005423	ADARB2	relaxed
OG0005424	MTSS1L	relaxed
OG0005426	AMOTL2	relaxed
OG0005428	SH3BP4	relaxed
OG0005429	WDR44	relaxed
OG0005430	TPD52L2	relaxed
OG0005433	FBXL14	relaxed
OG0005435	UBE4B	relaxed
OG0005436	CTDP1	relaxed
OG0005437	PNPLA8	relaxed
OG0005442	PRPF31	relaxed
OG0005444	DHTKD1	relaxed
OG0005447	ATMIN	relaxed
OG0005448	NFAT5	relaxed
OG0005449	ANKRD11	relaxed
OG0005450	MCM6	relaxed
OG0005451	PCDH17	relaxed
OG0005452	NSUN2	relaxed
OG0005454	ADPRM	relaxed
OG0005458	DNAJC7	relaxed
OG0005461	GSN	relaxed
OG0005466	NFASC	relaxed
OG0005467	TBR1	relaxed
OG0005468	CHMP6	relaxed
OG0005469	AKTIP	relaxed
OG0005470	SP3	relaxed
OG0005471	ARHGEF37	relaxed
OG0005475	SLC44A1	relaxed
OG0005476	KAT6B	relaxed
OG0005482	KCNQ2	relaxed
OG0005483	TOR4A	relaxed
OG0005484	ADAMTS5	relaxed
OG0005485	FAM91A1	relaxed
OG0005487	MIER1	relaxed
OG0005490	USP2	relaxed
OG0005492	ACD	relaxed
OG0005496	HERPUD1	relaxed
OG0005500	AFAP1L1	relaxed
OG0005502	PRPF38A	relaxed
OG0005505	FNDC7	relaxed
OG0005510	TMEM131	relaxed
OG0005513	CLDND1	relaxed
OG0005516	CDCP2	relaxed
OG0005518	ARHGEF38	relaxed
OG0005519	C7orf60	relaxed
OG0005520	PLA2G4A	relaxed
OG0005522	NRP1	relaxed
OG0005525	ANXA11	relaxed
OG0005526	KIF20A	relaxed
OG0005527	ZDHHC16	relaxed
OG0005529	TACC1	relaxed
OG0005533	MBP	relaxed
OG0005538	EPC1	relaxed
OG0005542	TSC2	relaxed
OG0005543	PAMR1	relaxed
OG0005547	WFS1	relaxed
OG0005548	TJP1	relaxed
OG0005553	NCOA1	relaxed
OG0005554	CAPN7	relaxed
OG0005555	IVNS1ABP	relaxed
OG0005556	PPM1D	relaxed
OG0005557	KDF1	relaxed
OG0005561	PLEKHA6	relaxed
OG0005563	SLC39A10	relaxed
OG0005565	PNISR	relaxed
OG0005569	SETD5	relaxed
OG0005573	UBE2C	relaxed
OG0005574	SGMS1	relaxed
OG0005575	SPON1	relaxed
OG0005577	MSL3	relaxed
OG0005579	EIF2AK1	relaxed
OG0005580	EMILIN2	relaxed
OG0005581	SPCS2	relaxed
OG0005582	ARHGAP23	relaxed
OG0005583	KANSL1L	relaxed
OG0005584	WDR60	relaxed
OG0005587	CPEB4	relaxed
OG0005591	RCC2	relaxed
OG0005595	PPP1R21	relaxed
OG0005596	HSPD1	relaxed
OG0005599	SH2B2	relaxed
OG0005601	GEMIN4	relaxed
OG0005602	PRPF4B	relaxed
OG0005604	CA10	relaxed
OG0005605	FRMPD4	relaxed
OG0005606	DCAF6	relaxed
OG0005607	ARID5B	relaxed
OG0005608	USP48	relaxed
OG0005609	AMFR	relaxed
OG0005610	RBM15B	relaxed
OG0005611	MED14	relaxed
OG0005613	CDC27	relaxed
OG0005614	ARHGAP5	relaxed
OG0005617	TTC39C	relaxed
OG0005620	STARD7	relaxed
OG0005623	SUPT5H	relaxed
OG0005626	RNF123	relaxed
OG0005627	SCAF11	relaxed
OG0005628	SASH1	relaxed
OG0005629	NFKB1	relaxed
OG0005630	USP34	relaxed
OG0005631	SH3PXD2A	relaxed
OG0005635	MDM2	relaxed
OG0005636	WAPAL	relaxed
OG0005639	CNTN1	relaxed
OG0005640	CCDC85C	relaxed
OG0005641	COL17A1	relaxed
