OG_ID,analysis_paml
OG0011345,paml_selected
OG0011369,paml_selected
OG0011418,paml_selected
OG0011428,paml_selected
OG0011439,paml_selected
OG0011468,paml_selected
OG0011503,paml_selected
OG0011629,paml_selected
OG0011800,paml_selected
OG0011822,paml_selected
OG0011835,paml_selected
OG0012002,paml_selected
OG0012088,paml_selected
OG0012099,paml_selected
OG0012129,paml_selected
OG0012201,paml_selected
OG0012250,paml_selected
OG0012251,paml_selected
OG0012305,paml_selected
OG0012533,paml_selected
OG0012534,paml_selected
OG0012535,paml_selected
OG0012609,paml_selected
OG0012624,paml_selected
OG0002744,paml_selected
OG0002807,paml_selected
OG0002918,paml_selected
OG0003376,paml_selected
OG0003596,paml_selected
OG0003605,paml_selected
OG0003639,paml_selected
OG0003660,paml_selected
OG0003699,paml_selected
OG0003717,paml_selected
OG0003753,paml_selected
OG0003784,paml_selected
OG0003822,paml_selected
OG0003879,paml_selected
OG0003917,paml_selected
OG0003924,paml_selected
OG0003953,paml_selected
OG0003971,paml_selected
OG0003982,paml_selected
OG0003998,paml_selected
OG0004002,paml_selected
OG0004006,paml_selected
OG0004009,paml_selected
OG0004015,paml_selected
OG0004016,paml_selected
OG0004031,paml_selected
OG0004043,paml_selected
OG0004050,paml_selected
OG0004068,paml_selected
OG0004070,paml_selected
OG0004103,paml_selected
OG0004113,paml_selected
OG0004133,paml_selected
OG0004210,paml_selected
OG0004234,paml_selected
OG0004239,paml_selected
OG0004247,paml_selected
OG0004258,paml_selected
OG0004273,paml_selected
OG0004284,paml_selected
OG0004303,paml_selected
OG0004305,paml_selected
OG0004321,paml_selected
OG0004356,paml_selected
OG0004371,paml_selected
OG0004375,paml_selected
OG0004401,paml_selected
OG0004424,paml_selected
OG0004426,paml_selected
OG0004427,paml_selected
OG0004445,paml_selected
OG0004493,paml_selected
OG0004515,paml_selected
OG0004520,paml_selected
OG0004523,paml_selected
OG0004540,paml_selected
OG0004548,paml_selected
OG0004563,paml_selected
OG0004577,paml_selected
OG0004589,paml_selected
OG0004598,paml_selected
OG0004606,paml_selected
OG0004608,paml_selected
OG0004626,paml_selected
OG0004634,paml_selected
OG0004639,paml_selected
OG0004666,paml_selected
OG0004680,paml_selected
OG0004701,paml_selected
OG0004712,paml_selected
OG0004725,paml_selected
OG0004770,paml_selected
OG0004790,paml_selected
OG0004802,paml_selected
OG0004807,paml_selected
OG0004821,paml_selected
OG0004843,paml_selected
OG0004865,paml_selected
OG0004883,paml_selected
OG0004884,paml_selected
OG0004894,paml_selected
OG0004903,paml_selected
OG0004904,paml_selected
OG0004962,paml_selected
OG0004964,paml_selected
OG0005004,paml_selected
OG0005020,paml_selected
OG0005027,paml_selected
OG0005032,paml_selected
OG0005037,paml_selected
OG0005047,paml_selected
OG0005049,paml_selected
OG0005079,paml_selected
OG0005091,paml_selected
OG0005100,paml_selected
OG0005105,paml_selected
OG0005110,paml_selected
OG0005154,paml_selected
OG0005160,paml_selected
OG0005163,paml_selected
OG0005195,paml_selected
OG0005236,paml_selected
OG0005239,paml_selected
OG0005262,paml_selected
OG0005284,paml_selected
OG0005314,paml_selected
OG0005328,paml_selected
OG0005344,paml_selected
OG0005359,paml_selected
OG0005363,paml_selected
OG0005387,paml_selected
OG0005392,paml_selected
OG0005393,paml_selected
OG0005412,paml_selected
OG0005423,paml_selected
OG0005424,paml_selected
OG0005446,paml_selected
OG0005461,paml_selected
OG0005468,paml_selected
OG0005472,paml_selected
OG0005473,paml_selected
OG0005524,paml_selected
OG0005530,paml_selected
OG0005533,paml_selected
OG0005582,paml_selected
OG0005583,paml_selected
OG0005592,paml_selected
OG0005597,paml_selected
OG0005612,paml_selected
OG0005631,paml_selected
OG0005632,paml_selected
OG0005637,paml_selected
OG0005665,paml_selected
OG0005666,paml_selected
OG0005669,paml_selected
OG0005707,paml_selected
OG0005735,paml_selected
OG0005754,paml_selected
OG0005761,paml_selected
OG0005781,paml_selected
OG0005791,paml_selected
OG0005805,paml_selected
OG0005833,paml_selected
OG0005882,paml_selected
OG0005884,paml_selected
OG0005918,paml_selected
OG0005946,paml_selected
OG0005953,paml_selected
OG0005971,paml_selected
OG0005985,paml_selected
OG0006012,paml_selected
OG0006020,paml_selected
OG0006025,paml_selected
OG0006030,paml_selected
OG0006040,paml_selected
OG0006043,paml_selected
OG0006044,paml_selected
OG0006082,paml_selected
OG0006130,paml_selected
OG0006139,paml_selected
OG0006143,paml_selected
OG0006150,paml_selected
OG0006169,paml_selected
OG0006189,paml_selected
OG0006207,paml_selected
OG0006234,paml_selected
OG0006240,paml_selected
OG0006244,paml_selected
OG0006245,paml_selected
OG0006251,paml_selected
OG0006268,paml_selected
OG0006312,paml_selected
OG0006315,paml_selected
OG0006322,paml_selected
OG0006337,paml_selected
OG0006346,paml_selected
OG0006347,paml_selected
OG0006352,paml_selected
OG0006378,paml_selected
OG0006394,paml_selected
OG0006397,paml_selected
OG0006432,paml_selected
OG0006438,paml_selected
OG0006443,paml_selected
OG0006446,paml_selected
OG0006457,paml_selected
OG0006474,paml_selected
OG0006490,paml_selected
OG0006526,paml_selected
OG0006568,paml_selected
OG0006570,paml_selected
OG0006575,paml_selected
OG0006594,paml_selected
OG0006596,paml_selected
OG0006604,paml_selected
OG0006631,paml_selected
OG0006636,paml_selected
OG0006641,paml_selected
OG0006642,paml_selected
OG0006657,paml_selected
OG0006675,paml_selected
OG0006698,paml_selected
OG0006725,paml_selected
OG0006779,paml_selected
OG0006783,paml_selected
OG0006801,paml_selected
OG0006813,paml_selected
OG0006815,paml_selected
OG0006856,paml_selected
OG0006866,paml_selected
OG0006882,paml_selected
OG0006895,paml_selected
OG0006903,paml_selected
OG0006916,paml_selected
OG0006920,paml_selected
OG0006943,paml_selected
OG0006981,paml_selected
OG0006985,paml_selected
OG0006986,paml_selected
OG0006995,paml_selected
OG0007011,paml_selected
OG0007048,paml_selected
OG0007057,paml_selected
OG0007064,paml_selected
OG0007065,paml_selected
OG0007087,paml_selected
OG0007124,paml_selected
OG0007184,paml_selected
OG0007219,paml_selected
OG0007348,paml_selected
OG0007353,paml_selected
OG0007375,paml_selected
OG0007410,paml_selected
OG0007430,paml_selected
OG0007434,paml_selected
OG0007443,paml_selected
OG0007477,paml_selected
OG0007532,paml_selected
OG0007554,paml_selected
OG0007556,paml_selected
OG0007561,paml_selected
OG0007567,paml_selected
OG0007568,paml_selected
OG0007573,paml_selected
OG0007590,paml_selected
OG0007595,paml_selected
OG0007602,paml_selected
OG0007610,paml_selected
OG0007637,paml_selected
OG0007642,paml_selected
OG0007653,paml_selected
OG0007658,paml_selected
OG0007665,paml_selected
OG0007673,paml_selected
OG0007683,paml_selected
OG0007707,paml_selected
OG0007724,paml_selected
OG0007739,paml_selected
OG0007740,paml_selected
OG0007747,paml_selected
OG0007754,paml_selected
OG0007779,paml_selected
OG0007785,paml_selected
OG0007789,paml_selected
OG0007799,paml_selected
OG0007804,paml_selected
OG0007816,paml_selected
OG0007823,paml_selected
OG0007834,paml_selected
OG0007843,paml_selected
OG0007848,paml_selected
OG0007868,paml_selected
OG0007878,paml_selected
OG0007916,paml_selected
OG0007925,paml_selected
OG0007945,paml_selected
OG0007952,paml_selected
OG0007954,paml_selected
OG0007958,paml_selected
OG0007961,paml_selected
OG0007962,paml_selected
OG0008001,paml_selected
OG0008076,paml_selected
OG0008083,paml_selected
OG0008085,paml_selected
OG0008119,paml_selected
OG0008127,paml_selected
OG0008136,paml_selected
OG0008153,paml_selected
OG0008206,paml_selected
OG0008211,paml_selected
OG0008238,paml_selected
OG0008245,paml_selected
OG0008266,paml_selected
OG0008290,paml_selected
OG0008298,paml_selected
OG0008311,paml_selected
OG0008323,paml_selected
OG0008336,paml_selected
OG0008342,paml_selected
OG0008354,paml_selected
OG0008370,paml_selected
OG0008389,paml_selected
OG0008407,paml_selected
OG0008419,paml_selected
OG0008435,paml_selected
OG0008442,paml_selected
OG0008464,paml_selected
OG0008471,paml_selected
OG0008494,paml_selected
OG0008496,paml_selected
OG0008502,paml_selected
OG0008533,paml_selected
OG0008545,paml_selected
OG0008555,paml_selected
OG0008582,paml_selected
OG0008594,paml_selected
OG0008617,paml_selected
OG0008625,paml_selected
OG0008631,paml_selected
OG0008660,paml_selected
OG0008663,paml_selected
OG0008672,paml_selected
OG0008673,paml_selected
OG0008681,paml_selected
OG0008719,paml_selected
OG0008749,paml_selected
OG0008758,paml_selected
OG0008769,paml_selected
OG0008825,paml_selected
OG0008838,paml_selected
OG0008854,paml_selected
OG0008883,paml_selected
OG0008884,paml_selected
OG0008897,paml_selected
OG0008903,paml_selected
OG0008916,paml_selected
OG0008930,paml_selected
OG0008960,paml_selected
OG0008967,paml_selected
OG0008970,paml_selected
OG0008989,paml_selected
OG0009007,paml_selected
OG0009023,paml_selected
OG0009061,paml_selected
OG0009064,paml_selected
OG0009084,paml_selected
OG0009085,paml_selected
OG0009092,paml_selected
OG0009115,paml_selected
OG0009130,paml_selected
OG0009134,paml_selected
OG0009148,paml_selected
OG0009160,paml_selected
OG0009166,paml_selected
OG0009174,paml_selected
OG0009179,paml_selected
OG0009204,paml_selected
OG0009237,paml_selected
OG0009242,paml_selected
OG0009255,paml_selected
OG0009279,paml_selected
OG0009280,paml_selected
OG0009283,paml_selected
OG0009303,paml_selected
OG0009309,paml_selected
OG0009318,paml_selected
OG0009321,paml_selected
OG0009328,paml_selected
OG0009340,paml_selected
OG0009343,paml_selected
OG0009348,paml_selected
OG0009351,paml_selected
OG0009357,paml_selected
OG0009364,paml_selected
OG0009371,paml_selected
OG0009373,paml_selected
OG0009390,paml_selected
OG0009394,paml_selected
OG0009399,paml_selected
OG0009407,paml_selected
OG0009418,paml_selected
OG0009432,paml_selected
OG0009457,paml_selected
OG0009463,paml_selected
OG0009465,paml_selected
OG0009468,paml_selected
OG0009487,paml_selected
OG0009492,paml_selected
OG0009493,paml_selected
OG0009495,paml_selected
OG0009499,paml_selected
OG0009500,paml_selected
OG0009515,paml_selected
OG0009560,paml_selected
OG0009570,paml_selected
OG0009577,paml_selected
OG0009581,paml_selected
OG0009585,paml_selected
OG0009600,paml_selected
OG0009607,paml_selected
OG0009619,paml_selected
OG0009665,paml_selected
OG0009674,paml_selected
OG0009676,paml_selected
OG0009704,paml_selected
OG0009709,paml_selected
OG0009712,paml_selected
OG0009714,paml_selected
OG0009717,paml_selected
OG0009762,paml_selected
OG0009787,paml_selected
OG0009819,paml_selected
OG0009857,paml_selected
OG0009859,paml_selected
OG0009874,paml_selected
OG0009880,paml_selected
OG0009887,paml_selected
OG0009913,paml_selected
OG0009919,paml_selected
OG0009946,paml_selected
OG0009951,paml_selected
OG0009960,paml_selected
OG0009985,paml_selected
OG0009992,paml_selected
OG0010040,paml_selected
OG0010042,paml_selected
OG0010070,paml_selected
OG0010079,paml_selected
OG0010083,paml_selected
OG0010108,paml_selected
OG0010124,paml_selected
OG0010149,paml_selected
OG0010152,paml_selected
OG0010188,paml_selected
OG0010251,paml_selected
OG0010255,paml_selected
OG0010266,paml_selected
OG0010355,paml_selected
OG0010362,paml_selected
OG0010366,paml_selected
OG0010388,paml_selected
OG0010398,paml_selected
OG0010408,paml_selected
OG0010409,paml_selected
OG0010416,paml_selected
OG0010422,paml_selected
OG0010432,paml_selected
OG0010438,paml_selected
OG0010444,paml_selected
OG0010455,paml_selected
OG0010456,paml_selected
OG0010462,paml_selected
OG0010503,paml_selected
OG0010521,paml_selected
OG0010530,paml_selected
OG0010536,paml_selected
OG0010540,paml_selected
OG0010564,paml_selected
OG0010569,paml_selected
OG0010574,paml_selected
OG0010575,paml_selected
OG0010584,paml_selected
OG0010586,paml_selected
OG0010587,paml_selected
OG0010604,paml_selected
OG0010613,paml_selected
OG0010614,paml_selected
OG0010630,paml_selected
OG0010634,paml_selected
OG0010645,paml_selected
OG0010648,paml_selected
OG0010658,paml_selected
OG0010666,paml_selected
OG0010669,paml_selected
OG0010688,paml_selected
OG0010697,paml_selected
OG0010701,paml_selected
OG0010708,paml_selected
OG0010709,paml_selected
OG0010712,paml_selected
OG0010721,paml_selected
OG0010725,paml_selected
OG0010729,paml_selected
OG0010749,paml_selected
OG0010798,paml_selected
OG0010801,paml_selected
OG0010805,paml_selected
OG0010811,paml_selected
OG0010832,paml_selected
OG0010855,paml_selected
OG0010875,paml_selected
OG0010891,paml_selected
OG0010950,paml_selected
OG0010956,paml_selected
OG0010962,paml_selected
OG0010975,paml_selected
OG0010978,paml_selected
OG0011016,paml_selected
OG0011036,paml_selected
OG0011042,paml_selected
OG0011043,paml_selected
OG0011049,paml_selected
OG0011110,paml_selected
OG0011114,paml_selected
OG0011118,paml_selected
OG0011121,paml_selected
OG0011137,paml_selected
OG0011150,paml_selected
OG0011161,paml_selected
OG0011163,paml_selected
OG0011191,paml_selected
OG0011240,paml_selected
OG0011267,paml_selected
OG0011270,paml_selected
OG0011287,paml_selected
OG0011302,paml_selected
OG0011307,paml_selected
OG0011311,paml_selected
OG0011330,paml_selected
OG0011350,paml_selected
OG0011365,paml_selected
OG0011391,paml_selected
OG0011394,paml_selected
OG0011404,paml_selected
OG0011410,paml_selected
OG0011414,paml_selected
OG0011426,paml_selected
OG0011433,paml_selected
OG0011441,paml_selected
OG0011457,paml_selected
OG0011498,paml_selected
OG0011537,paml_selected
OG0011553,paml_selected
OG0011566,paml_selected
OG0011574,paml_selected
OG0011616,paml_selected
OG0011627,paml_selected
OG0011632,paml_selected
OG0011657,paml_selected
OG0011663,paml_selected
OG0011670,paml_selected
OG0011681,paml_selected
OG0011713,paml_selected
OG0011720,paml_selected
OG0011721,paml_selected
OG0011737,paml_selected
OG0011785,paml_selected
OG0011801,paml_selected
OG0011802,paml_selected
OG0011809,paml_selected
OG0011816,paml_selected
OG0011859,paml_selected
OG0011883,paml_selected
OG0011905,paml_selected
OG0011957,paml_selected
OG0011989,paml_selected
OG0012007,paml_selected
OG0012011,paml_selected
OG0012040,paml_selected
OG0012051,paml_selected
OG0012071,paml_selected
OG0012084,paml_selected
OG0012095,paml_selected
OG0012112,paml_selected
OG0012116,paml_selected
OG0012144,paml_selected
OG0012188,paml_selected
OG0012190,paml_selected
OG0012204,paml_selected
OG0012211,paml_selected
OG0012270,paml_selected
OG0012285,paml_selected
OG0012300,paml_selected
OG0012328,paml_selected
OG0012372,paml_selected
OG0012468,paml_selected
OG0012492,paml_selected
OG0012529,paml_selected
OG0012664,paml_selected
OG0012675,paml_selected
OG0012727,paml_selected
OG0002915,paml_selected
OG0003085,paml_selected
OG0003327,paml_selected
OG0003417,paml_selected
OG0003427,paml_selected
OG0003444,paml_selected
OG0003478,paml_selected
OG0003491,paml_selected
OG0003513,paml_selected
OG0003558,paml_selected
OG0003561,paml_selected
OG0003576,paml_selected
OG0003582,paml_selected
OG0003599,paml_selected
OG0003601,paml_selected
OG0003607,paml_selected
OG0003633,paml_selected
OG0003645,paml_selected
OG0003690,paml_selected
OG0003696,paml_selected
OG0003714,paml_selected
OG0003778,paml_selected
OG0003779,paml_selected
OG0003780,paml_selected
OG0003785,paml_selected
OG0003819,paml_selected
OG0003868,paml_selected
OG0003869,paml_selected
OG0003870,paml_selected
OG0003875,paml_selected
OG0003876,paml_selected
OG0003886,paml_selected
OG0003928,paml_selected
OG0003948,paml_selected
OG0003951,paml_selected
OG0003970,paml_selected
OG0003975,paml_selected
OG0003981,paml_selected
OG0003995,paml_selected
OG0004022,paml_selected
OG0004034,paml_selected
OG0004064,paml_selected
OG0004082,paml_selected
OG0004092,paml_selected
OG0004098,paml_selected
OG0004101,paml_selected
OG0004104,paml_selected
OG0004107,paml_selected
OG0004114,paml_selected
OG0004115,paml_selected
OG0004132,paml_selected
OG0004134,paml_selected
OG0004151,paml_selected
OG0004172,paml_selected
OG0004185,paml_selected
OG0004191,paml_selected
OG0004224,paml_selected
OG0004240,paml_selected
OG0004245,paml_selected
OG0004259,paml_selected
OG0004260,paml_selected
OG0004269,paml_selected
OG0004282,paml_selected
OG0004286,paml_selected
OG0004300,paml_selected
OG0004314,paml_selected
OG0004322,paml_selected
OG0004339,paml_selected
OG0004344,paml_selected
OG0004349,paml_selected
OG0004365,paml_selected
OG0004368,paml_selected
OG0004374,paml_selected
OG0004379,paml_selected
OG0004406,paml_selected
OG0004408,paml_selected
OG0004410,paml_selected
OG0004413,paml_selected
OG0004414,paml_selected
OG0004416,paml_selected
OG0004419,paml_selected
OG0004439,paml_selected
OG0004452,paml_selected
OG0004467,paml_selected
OG0004483,paml_selected
OG0004499,paml_selected
OG0004502,paml_selected
OG0004510,paml_selected
OG0004512,paml_selected
OG0004547,paml_selected
OG0004554,paml_selected
OG0004562,paml_selected
OG0004570,paml_selected
OG0004572,paml_selected
OG0004576,paml_selected
OG0004586,paml_selected
OG0004587,paml_selected
OG0004595,paml_selected
OG0004604,paml_selected
OG0004638,paml_selected
OG0004649,paml_selected
OG0004655,paml_selected
OG0004657,paml_selected
OG0004663,paml_selected
OG0004677,paml_selected
OG0004681,paml_selected
OG0004703,paml_selected
OG0004736,paml_selected
OG0004737,paml_selected
OG0004744,paml_selected
OG0004748,paml_selected
OG0004752,paml_selected
OG0004784,paml_selected
OG0004787,paml_selected
OG0004798,paml_selected
OG0004815,paml_selected
OG0004824,paml_selected
OG0004826,paml_selected
OG0004828,paml_selected
OG0004833,paml_selected
OG0004837,paml_selected
OG0004850,paml_selected
OG0004855,paml_selected
OG0004868,paml_selected
OG0004871,paml_selected
OG0004887,paml_selected
OG0004901,paml_selected
OG0004936,paml_selected
OG0004963,paml_selected
OG0004980,paml_selected
OG0004984,paml_selected
OG0005017,paml_selected
OG0005028,paml_selected
OG0005044,paml_selected
OG0005058,paml_selected
OG0005063,paml_selected
OG0005075,paml_selected
OG0005094,paml_selected
OG0005099,paml_selected
OG0005114,paml_selected
OG0005123,paml_selected
OG0005124,paml_selected
OG0005126,paml_selected
OG0005128,paml_selected
OG0005144,paml_selected
OG0005147,paml_selected
OG0005152,paml_selected
OG0005156,paml_selected
OG0005170,paml_selected
OG0005175,paml_selected
OG0005177,paml_selected
OG0005182,paml_selected
OG0005199,paml_selected
OG0005207,paml_selected
OG0005209,paml_selected
OG0005210,paml_selected
OG0005217,paml_selected
OG0005218,paml_selected
OG0005228,paml_selected
OG0005235,paml_selected
OG0005245,paml_selected
OG0005259,paml_selected
OG0005263,paml_selected
OG0005304,paml_selected
OG0005311,paml_selected
OG0005315,paml_selected
OG0005318,paml_selected
OG0005325,paml_selected
OG0005336,paml_selected
OG0005345,paml_selected
OG0005357,paml_selected
OG0005371,paml_selected
OG0005378,paml_selected
OG0005380,paml_selected
OG0005381,paml_selected
OG0005414,paml_selected
OG0005429,paml_selected
OG0005448,paml_selected
OG0005455,paml_selected
OG0005465,paml_selected
OG0005466,paml_selected
OG0005478,paml_selected
OG0005480,paml_selected
OG0005482,paml_selected
OG0005492,paml_selected
OG0005505,paml_selected
OG0005506,paml_selected
OG0005522,paml_selected
OG0005525,paml_selected
OG0005534,paml_selected
OG0005557,paml_selected
OG0005558,paml_selected
OG0005559,paml_selected
OG0005565,paml_selected
OG0005576,paml_selected
OG0005580,paml_selected
OG0005601,paml_selected
OG0005616,paml_selected
OG0005624,paml_selected
OG0005634,paml_selected
