OG_ID	Preferred_name	selection
OG0008252	MET	relaxed
OG0008253	TMTC3	relaxed
OG0008258	NUDT19	relaxed
OG0008274	CIITA	relaxed
OG0008276	SMIM4	relaxed
OG0008280	IFT57	relaxed
OG0008292	MAP1B	relaxed
OG0008294	OCA2	relaxed
OG0008330	RARS2	relaxed
OG0008335	SF3A1	relaxed
OG0008337	IZUMO1	relaxed
OG0008345	SORBS3	relaxed
OG0008347	KLHL22	relaxed
OG0008354	POLB	relaxed
OG0008356	TRMT6	relaxed
OG0008357	GZF1	relaxed
OG0008363	DHCR24	relaxed
OG0008371	GORAB	relaxed
OG0008389	MEMO1	relaxed
OG0008392	RFC1	relaxed
OG0008397	WDR19	relaxed
OG0008412	DNER	relaxed
OG0008413	CNTD2	relaxed
OG0008420	CPT2	relaxed
OG0008423	FAF1	relaxed
OG0008426	DDX20	relaxed
OG0008434	FAM208B	relaxed
OG0008450	SLC25A46	relaxed
OG0008458	GGNBP2	relaxed
OG0008460	ZBTB44	relaxed
OG0008461	Pole3	relaxed
OG0008470	PRKRIP1	relaxed
OG0008472	RABEP1	relaxed
OG0008474	MKS1	relaxed
OG0008498	YARS	relaxed
OG0008518	CHFR	relaxed
OG0008519	KAT6A	relaxed
OG0008537	CCNH	relaxed
OG0008539	TMEM8C	relaxed
OG0008542	C9orf117	relaxed
OG0008543	POMT1	relaxed
OG0008552	C9orf85	relaxed
OG0008554	ABCB9	relaxed
OG0008560	TMEM8A	relaxed
OG0008567	NFKBIZ	relaxed
OG0008572	MAP2K7	relaxed
OG0008577	SPAST	relaxed
OG0008585	CPA6	relaxed
OG0008587	PAN3	relaxed
OG0008588	KIAA2018	relaxed
OG0008592	MTRR	relaxed
OG0008600	KIAA1429	relaxed
OG0008607	FAM188A	relaxed
OG0008612	UBR5	relaxed
OG0008627	CDC20	relaxed
OG0008628	MTF2	relaxed
OG0008632	ARHGAP30	relaxed
OG0008636	VWA5B2	relaxed
OG0008638	PITRM1	relaxed
OG0008655	C9orf114	relaxed
OG0008668	NUP54	relaxed
OG0008672	ZNF532	relaxed
OG0008692	NKX6-1	relaxed
OG0008721	FBXO25	relaxed
OG0008723	NEUROD4	relaxed
OG0008725	CASZ1	relaxed
OG0008731	CLCNKB	relaxed
OG0008738	TFIP11	relaxed
OG0008740	TM9SF4	relaxed
OG0008741	SNX21	relaxed
OG0008745	ZNF512B	relaxed
OG0008751	MUL1	relaxed
OG0008761	FAM50A	relaxed
OG0008764	PPIG	relaxed
OG0008765	SSB	relaxed
OG0008767	PCDH9	relaxed
OG0008768	UAP1	relaxed
OG0008772	TFAP2C	relaxed
OG0008784	TRUB2	relaxed
OG0008785	PATZ1	relaxed
OG0008786	EIF4ENIF1	relaxed
OG0008789	TBC1D23	relaxed
OG0008790	MFI2	relaxed
OG0008791	NME7	relaxed
OG0008803	PRKCQ	relaxed
OG0008805	PHF21B	relaxed
OG0008806	TERF2	relaxed
OG0008818	DMTF1	relaxed
OG0008823	LRGUK	relaxed
OG0008825	CDC123	relaxed
OG0008830	NDUFB2	relaxed
OG0008838	NOP58	relaxed
OG0008841	COQ7	relaxed
OG0008845	STX8	relaxed
OG0008858	RBX1	relaxed
OG0008861	SREBF2	relaxed
OG0008863	NCAPH2	relaxed
OG0008866	GNPTAB	relaxed
OG0008867	ARID2	relaxed
OG0008878	BANP	relaxed
OG0008886	TBC1D2B	relaxed
OG0008902	N4BP3	relaxed
OG0008907	CNTFR	relaxed
OG0008932	REXO2	relaxed
OG0008936	SCYL3	relaxed
OG0008955	CDC37L1	relaxed
OG0008968	VAT1L	relaxed
OG0008971	FES	relaxed
OG0008980	FAM32A	relaxed
OG0008982	LONP1	relaxed
OG0008987	HMG20B	relaxed
OG0008997	LPAR3	relaxed
OG0009000	CDC6	relaxed
OG0009003	TMEM59L	relaxed
OG0009004	KATNB1	relaxed
OG0009007	UQCC1	relaxed
OG0009011	SMNDC1	relaxed
OG0009013	SYNE3	relaxed
OG0009014	STYX	relaxed
OG0009019	CDK1	relaxed
OG0009021	WARS	relaxed
OG0009024	ZFYVE19	relaxed
OG0009042	TMEM206	relaxed
OG0009049	CENPO	relaxed
OG0009052	TTC8	relaxed
OG0009067	RAB3GAP2	relaxed
OG0009070	MED24	relaxed
OG0009071	POLR3A	relaxed
OG0009078	MAP3K8	relaxed
OG0009089	CCZ1	relaxed
OG0009093	TUBGCP2	relaxed
OG0009100	SYTL4	relaxed
OG0009108	VAMP7	relaxed
OG0009110	IMMT	relaxed
OG0009116	CHRD	relaxed
OG0009128	UBE4A	relaxed
OG0009137	SACS	relaxed
OG0009141	LIN37	relaxed
OG0009142	BRCA2	relaxed
OG0009147	HIBCH	relaxed
OG0009150	SERPINE3	relaxed
OG0009156	UBXN4	relaxed
OG0009162	SYTL5	relaxed
OG0009163	TBCCD1	relaxed
OG0009165	DNAJC28	relaxed
OG0009166	CDC16	relaxed
OG0009167	GABPA	relaxed
OG0009172	SPC25	relaxed
OG0009173	GPR1	relaxed
OG0009175	DDX18	relaxed
OG0009179	ZNF148	relaxed
OG0009183	GDAP2	relaxed
OG0009186	DOPEY2	relaxed
OG0009187	ATP5O	relaxed
OG0009190	PIKFYVE	relaxed
OG0009194	MPRIP	relaxed
OG0009201	MBOAT7	relaxed
OG0009203	RAB11FIP3	relaxed
OG0009208	IRX2	relaxed
OG0009214	ALDH5A1	relaxed
OG0009221	EBAG9	relaxed
OG0009224	RSPO1	relaxed
OG0009232	SMPDL3B	relaxed
OG0009236	FAM168B	relaxed
OG0009254	TADA2B	relaxed
OG0009264	TTC5	relaxed
OG0009269	TRMT44	relaxed
OG0009274	SEC62	relaxed
OG0009278	CCDC39	relaxed
OG0009279	AMPH	relaxed
OG0009283	DHX9	relaxed
OG0009297	PDE10A	relaxed
OG0009304	MGME1	relaxed
OG0009307	GGPS1	relaxed
OG0009322	ALMS1	relaxed
OG0009345	COG2	relaxed
OG0009348	BLNK	relaxed
OG0009356	GPRIN3	relaxed
OG0009357	TET2	relaxed
OG0009367	TIPIN	relaxed
OG0009370	APIP	relaxed
OG0009372	TUBGCP4	relaxed
OG0009383	TMCO6	relaxed
OG0009388	FNTA	relaxed
OG0009394	ATP1B4	relaxed
OG0009403	RPL4	relaxed
OG0009405	VWA9	relaxed
OG0009413	MTERF2	relaxed
OG0009422	IRF8	relaxed
OG0009427	PDP2	relaxed
OG0009428	SLC35A1	relaxed
OG0009430	EFHC1	relaxed
OG0009431	GPATCH2	relaxed
OG0009441	MYCN	relaxed
OG0009443	OSTM1	relaxed
OG0009449	HEATR2	relaxed
OG0009450	MCM7	relaxed
OG0009464	RECQL5	relaxed
OG0009474	CRAMP1L	relaxed
OG0009478	TTC25	relaxed
OG0009480	SNRNP70	relaxed
OG0009482	PPL	relaxed
OG0009483	C17orf53	relaxed
OG0009489	SCAF1	relaxed
OG0009490	ARMC5	relaxed
OG0009495	BYSL	relaxed
OG0009498	BAP1	relaxed
OG0009499	TRAIP	relaxed
OG0009505	PSMD6	relaxed
OG0009506	CSE1L	relaxed
OG0009514	KLHDC8A	relaxed
OG0009515	HP1BP3	relaxed
OG0009518	TERF2IP	relaxed
OG0009519	IL17RD	relaxed
OG0009520	SLMAP	relaxed
OG0009521	MKRN2	relaxed
OG0009522	PDHB	relaxed
OG0009524	IPPK	relaxed
OG0009528	IPO9	relaxed
OG0009536	CLP1	relaxed
OG0009541	ELMO3	relaxed
OG0009545	ANKRD11	relaxed
OG0009552	MCMDC2	relaxed
OG0009558	SP6	relaxed
OG0009564	RPP38	relaxed
OG0009580	ALOX5AP	relaxed
OG0009584	LYSMD4	relaxed
OG0009586	ALX1	relaxed
OG0009600	HMX2	relaxed
OG0009639	HNF1A	relaxed
OG0009642	ELMOD3	relaxed
OG0009646	KANSL3	relaxed
OG0009647	PTCHD2	relaxed
OG0009659	BRPF1	relaxed
OG0009667	SRP9	relaxed
OG0009669	C14orf37	relaxed
OG0009688	ELP3	relaxed
OG0009693	GOPC	relaxed
OG0009701	SEL1L	relaxed
OG0009712	GSG2	relaxed
OG0009713	TASP1	relaxed
OG0009718	GNE	relaxed
OG0009729	TAT	relaxed
OG0009744	SNCAIP	relaxed
OG0009753	CDKN2C	relaxed
OG0009754	DNTTIP2	relaxed
OG0009760	ARIH2	relaxed
OG0009773	NFIC	relaxed
OG0009777	DMAP1	relaxed
OG0009779	TAB3	relaxed
OG0009795	EMC6	relaxed
OG0009798	RPAIN	relaxed
OG0009808	BCKDK	relaxed
OG0009816	NCCRP1	relaxed
OG0009821	PSMD3	relaxed
OG0009822	APOA1BP	relaxed
OG0009824	ANKLE1	relaxed
OG0009828	TBCD	relaxed
OG0009835	RPLP1	relaxed
OG0009842	CASD1	relaxed
OG0009843	EFCAB1	relaxed
OG0009845	SLA	relaxed
OG0009848	WASF2	relaxed
OG0009850	GATAD1	relaxed
OG0009864	RFC5	relaxed
OG0009865	PPIL2	relaxed
OG0009867	LIMK2	relaxed
OG0009869	PIAS2	relaxed
OG0009879	NOL6	relaxed
OG0009882	GTF2H3	relaxed
OG0009883	WDR66	relaxed
OG0009886	MFSD3	relaxed
OG0009891	SPEF2	relaxed
OG0009892	ME2	relaxed
OG0009895	C7orf26	relaxed
OG0009904	CFAP58	relaxed
OG0009905	GJA8	relaxed
OG0009908	MZT1	relaxed
OG0009918	PTCHD1	relaxed
OG0009937	PXDC1	relaxed
OG0009941	CD79A	relaxed
OG0009949	RUNDC3B	relaxed
OG0009965	UBXN7	relaxed
OG0009970	SFT2D3	relaxed
OG0009972	MIB1	relaxed
OG0009975	ARMC6	relaxed
OG0009977	NDUFV2	relaxed
OG0009989	SPTSSB	relaxed
OG0009993	ATG5	relaxed
OG0009994	C7orf25	relaxed
OG0010004	AGGF1	relaxed
OG0010006	PSMD5	relaxed
OG0010012	SLC31A2	relaxed
OG0010021	KDELC2	relaxed
OG0010022	NDUFA2	relaxed
OG0010023	TXNDC15	relaxed
OG0010025	ASL	relaxed
OG0010026	WBSCR27	relaxed
OG0010030	CCDC11	relaxed
OG0010031	WDR73	relaxed
OG0010035	KIF20A	relaxed
OG0010041	UIMC1	relaxed
OG0010048	CCT6A	relaxed
OG0010049	MPP1	relaxed
OG0010056	EXOSC7	relaxed
OG0010064	MTFR2	relaxed
OG0010067	SLC26A10	relaxed
OG0010068	TMEM201	relaxed
OG0010070	ZBTB17	relaxed
OG0010077	USP19	relaxed
OG0010080	CCM2L	relaxed
OG0010091	ZBTB39	relaxed
OG0010096	DNAAF1	relaxed
OG0010099	TSHZ2	relaxed
OG0010103	CS	relaxed
OG0010110	TATDN2	relaxed
OG0010115	-	relaxed
OG0010119	CDH22	relaxed
OG0010130	PPIL1	relaxed
OG0010131	WWC3	relaxed
OG0010132	LRRC7	relaxed
OG0010135	USP13	relaxed
OG0010138	ALG6	relaxed
OG0010144	TMEM19	relaxed
OG0010154	SCYL2	relaxed
OG0010156	PYROXD1	relaxed
OG0010158	GPR85	relaxed
OG0010163	SVOPL	relaxed
OG0010164	SULT4A1	relaxed
OG0010166	PAH	relaxed
OG0010168	PSMC2	relaxed
OG0010170	ACSS3	relaxed
OG0010171	NUP107	relaxed
OG0010174	CDKN2D	relaxed
OG0010177	TMPRSS6	relaxed
OG0010178	IQCB1	relaxed
OG0010185	SDHA	relaxed
OG0010188	LRRC71	relaxed
OG0010193	FAM91A1	relaxed
OG0010199	EYA3	relaxed
OG0010200	THAP7	relaxed
OG0010202	POLR3H	relaxed
OG0010211	MED21	relaxed
OG0010212	PROSER2	relaxed
OG0010214	XPOT	relaxed
OG0010225	MFSD7	relaxed
OG0010233	USP3	relaxed
OG0010234	FBXL22	relaxed
OG0010236	COPS2	relaxed
OG0010243	ANKRD27	relaxed
OG0010246	MOV10L1	relaxed
OG0010249	ANXA6	relaxed
OG0010250	TNIP1	relaxed
OG0010251	DCTN4	relaxed
OG0010261	GALT	relaxed
OG0010270	IFT46	relaxed
OG0010285	C2CD2	relaxed
OG0010287	TRIM37	relaxed
OG0010293	ACER3	relaxed
OG0010299	BPNT1	relaxed
OG0010300	MGAT2	relaxed
OG0010303	TCTE1	relaxed
OG0010313	SWI5	relaxed
OG0010316	COPB1	relaxed
OG0010324	SENP8	relaxed
OG0010329	SNRPA1	relaxed
OG0010335	TIMM13	relaxed
OG0010339	DPH5	relaxed
OG0010347	SGTA	relaxed
OG0010355	DTD1	relaxed
OG0010356	LUZP1	relaxed
OG0010357	DICER1	relaxed
OG0010359	SETD3	relaxed
OG0010360	FAM149B1	relaxed
OG0010361	KIF26B	relaxed
OG0010363	SCFD1	relaxed
OG0010364	SRP14	relaxed
OG0010368	SH3YL1	relaxed
OG0010369	APOB	relaxed
OG0010370	KTN1	relaxed
OG0010372	COQ6	relaxed
OG0010378	C14orf180	relaxed
OG0010380	MIPOL1	relaxed
OG0010381	FBXO34	relaxed
OG0010387	AREL1	relaxed
OG0010389	MOCS1	relaxed
OG0010403	ARMC4	relaxed
OG0010407	FDXR	relaxed
OG0010416	COX11	relaxed
OG0010424	CASP7	relaxed
OG0010439	WDR45B	relaxed
OG0010440	NRBF2	relaxed
OG0010442	A1CF	relaxed
OG0010449	CENPI	relaxed
OG0010457	RLIM	relaxed
OG0010460	RNF103	relaxed
OG0010461	KLHDC4	relaxed
OG0010468	SCN2B	relaxed
OG0010476	C11orf57	relaxed
OG0010480	ZC3H4	relaxed
OG0010489	EIF4H	relaxed
OG0010495	APLP1	relaxed
OG0010497	PROSER3	relaxed
OG0010498	PSENEN	relaxed
OG0010501	HFM1	relaxed
OG0010505	TMEM59	relaxed
OG0010509	BARD1	relaxed
OG0010521	MAATS1	relaxed
OG0010522	PIGA	relaxed
OG0010528	VGLL3	relaxed
OG0010530	EPSTI1	relaxed
OG0010531	HOXD10	relaxed
OG0010533	EVX2	relaxed
OG0010541	MCM3AP	relaxed
OG0010543	KLHL23	relaxed
OG0010546	C2orf49	relaxed
OG0010548	MITD1	relaxed
OG0010555	DCBLD2	relaxed
OG0010567	ESCO1	relaxed
OG0010571	DCUN1D3	relaxed
OG0010573	ITFG3	relaxed
OG0010580	DEK	relaxed
OG0010581	TTK	relaxed
OG0010596	PLEKHA8	relaxed
OG0010597	FLAD1	relaxed
OG0010600	NAT14	relaxed
OG0010601	CD4	relaxed
OG0010602	LEPREL2	relaxed
OG0010612	EIF2B5	relaxed
OG0010613	IBA57	relaxed
OG0010619	C8A	relaxed
OG0010626	PIK3C3	relaxed
OG0010628	VBP1	relaxed
OG0010630	SF1	relaxed
OG0010634	CCT7	relaxed
OG0010640	SERPINE1	relaxed
OG0010650	EBNA1BP2	relaxed
OG0010652	SKIL	relaxed
OG0010656	ATP6V1H	relaxed
OG0010660	FAM173B	relaxed
OG0010672	SLC38A6	relaxed
OG0010677	VTI1B	relaxed
OG0010684	MAD2L1BP	relaxed
OG0010691	MLIP	relaxed
OG0010699	MEA1	relaxed
OG0010700	YIPF3	relaxed
OG0010701	CAMKMT	relaxed
OG0010711	ERCC6	relaxed
OG0010712	HIF1AN	relaxed
OG0010715	SLC17A5	relaxed
OG0010731	TM9SF3	relaxed
OG0010751	DPY19L3	relaxed
OG0010756	FAM185A	relaxed
OG0010761	ACTR6	relaxed
OG0010772	SNX25	relaxed
OG0010790	FOSB	relaxed
OG0010792	CYBA	relaxed
OG0010801	DSE	relaxed
OG0010815	CCDC137	relaxed
OG0010818	DDX1	relaxed
OG0010819	NR2E1	relaxed
OG0010820	FAM84A	relaxed
OG0010834	FAF2	relaxed
OG0010840	NAA60	relaxed
OG0010850	SPC24	relaxed
OG0010859	EFTUD2	relaxed
OG0010865	TUBG2	relaxed
OG0010866	GPATCH8	relaxed
OG0010871	MGAT5	relaxed
OG0010872	ACE2	relaxed
OG0010878	ATP6AP2	relaxed
OG0010885	ZBTB40	relaxed
OG0010890	LEPRE1	relaxed
OG0010896	GHRH	relaxed
OG0010907	TIMELESS	relaxed
OG0010914	CTSO	relaxed
OG0010922	SETD6	relaxed
OG0010938	OSTN	relaxed
OG0010941	DDB2	relaxed
OG0010954	DPM1	relaxed
OG0010956	RELL2	relaxed
OG0010958	PRDM13	relaxed
OG0010966	ZNF365	relaxed
OG0010976	C15orf57	relaxed
OG0010983	CHRNA4	relaxed
OG0010987	OPN5	relaxed
OG0010990	OPHN1	relaxed
OG0010995	DCUN1D5	relaxed
OG0011002	IKZF2	relaxed
OG0011067	GPCPD1	relaxed
OG0011080	LIN9	relaxed
OG0011085	CFAP36	relaxed
OG0011086	MND1	relaxed
OG0011102	LEKR1	relaxed
